771196,2575336.8,-2.696
771192,2575338.7,-2.495
771189.3,2575340,-2.366
771188,2575340.6,-2.304
771184,2575342.5,-2.156
771180.9,2575344,-2.045
771180,2575344.4,-2.014
771176,2575346.3,-1.857
771172.4,2575348,-1.745
771172,2575348.2,-1.737
771169.8,2575349.2,-1.703
771357,2575239.2,7.363
771356,2575239.7,7.307
771355.5,2575240,7.284
771352,2575241.7,7.139
771348,2575243.6,6.986
771347.2,2575244,7.023
771344,2575245.6,6.937
771340,2575247.5,6.827
771339,2575248,5.909
771336,2575249.5,5.737
771332,2575251.4,3.143
771330.8,2575252,3.026
771328,2575253.3,1.468
771324,2575255.3,0.927
771322.5,2575256,0.242
771320,2575257.2,0.162
771316,2575259.2,-0.189
771314.3,2575260,-0.191
771312,2575261.1,-0.322
771308,2575263.1,-0.537
771306.1,2575264,-0.578
771304,2575265,-1.988
771300,2575266.9,-2.432
771297.8,2575268,-3.068
771296,2575268.9,-12.391
771292,2575270.8,-13.467
771289.6,2575272,-13.897
771288,2575272.8,-14.318
771284,2575274.7,-15.192
771281.4,2575276,-15.512
771280,2575276.7,-15.645
771276,2575278.6,-15.732
771273.1,2575280,-15.667
771272,2575280.6,-15.622
771268,2575282.5,-15.325
771264.9,2575284,-14.997
771264,2575284.4,-14.897
771260,2575286.4,-14.363
771256.7,2575288,-13.956
771256,2575288.3,-13.866
771252,2575290.3,-13.245
771248.4,2575292,-12.554
771248,2575292.2,-12.47
771244,2575294.2,-11.672
771240.2,2575296,-10.893
771240,2575296.1,-10.849
771236,2575298,-10.067
771232,2575300,-9.315
771232,2575300,-9.311
771228,2575301.9,-8.486
771224,2575303.9,-7.63
771223.7,2575304,-7.58
771220,2575305.8,-6.792
771216,2575307.8,-6.079
771215.5,2575308,-5.993
771212,2575309.7,-5.376
771208,2575311.7,-4.801
771207.3,2575312,-4.712
771204,2575313.6,-4.312
771200,2575315.5,-3.922
771199.1,2575316,-3.855
771196,2575317.5,-3.632
771192,2575319.4,-3.358
771190.8,2575320,-3.296
771188,2575321.4,-3.146
771184,2575323.3,-2.924
771182.6,2575324,-2.838
