Northing,Easting,Date,Time,Depth,Sec- no,,Distance,WL,RL
2646783.01,715674.62,16-11-2024,9:40:53 AM,1.88,4,1.454957044,16.94,7.42,5.54
2646783.1,715673.13,16-11-2024,9:40:54 AM,1.95,4,1.492715646,18.43,7.42,5.47
2646783.18,715671.61,16-11-2024,9:40:55 AM,2.01,4,1.522103807,19.96,7.42,5.41
2646783.25,715670.05,16-11-2024,9:40:56 AM,2.07,4,1.561569723,21.52,7.42,5.35
2646783.35,715668.45,16-11-2024,9:40:57 AM,2.13,4,1.603121954,23.12,7.42,5.29
2646783.41,715666.82,16-11-2024,9:40:58 AM,2.19,4,1.631103921,24.75,7.42,5.23
2646783.46,715665.17,16-11-2024,9:40:59 AM,2.26,4,1.650757402,26.4,7.42,5.16
2646783.49,715663.5,16-11-2024,9:41:00 AM,2.33,4,1.670269439,28.07,7.42,5.09
2646783.53,715661.84,16-11-2024,9:41:01 AM,2.41,4,1.660481858,29.73,7.42,5.01
2646783.55,715660.17,16-11-2024,9:41:02 AM,2.48,4,1.670119756,31.4,7.42,4.94
2646783.56,715658.54,16-11-2024,9:41:03 AM,2.54,4,1.630030675,33.03,7.42,4.88
2646783.58,715656.89,16-11-2024,9:41:04 AM,2.59,4,1.650121208,34.68,7.42,4.83
2646783.59,715655.25,16-11-2024,9:41:05 AM,2.64,4,1.640030488,36.32,7.42,4.78
2646783.6,715653.64,16-11-2024,9:41:06 AM,2.7,4,1.610031056,37.93,7.42,4.72
2646783.61,715652.05,16-11-2024,9:41:07 AM,2.76,4,1.590031446,39.52,7.42,4.66
2646783.61,715650.47,16-11-2024,9:41:08 AM,2.82,4,1.58,41.1,7.42,4.6
2646783.61,715648.94,16-11-2024,9:41:09 AM,2.88,4,1.53,42.63,7.42,4.54
2646783.58,715647.42,16-11-2024,9:41:10 AM,2.95,4,1.520296024,44.15,7.42,4.47
2646783.55,715645.93,16-11-2024,9:41:11 AM,3.02,4,1.490301983,45.64,7.42,4.4
2646783.54,715644.48,16-11-2024,9:41:12 AM,3.11,4,1.450034482,47.09,7.42,4.31
2646783.53,715643.07,16-11-2024,9:41:13 AM,3.23,4,1.410035461,48.5,7.42,4.19
2646783.54,715641.72,16-11-2024,9:41:14 AM,3.36,4,1.350037037,49.85,7.42,4.06
2646783.54,715640.42,16-11-2024,9:41:15 AM,3.51,4,1.3,51.15,7.42,3.91
2646783.55,715639.16,16-11-2024,9:41:16 AM,3.67,4,1.260039682,52.41,7.42,3.75
2646783.58,715637.92,16-11-2024,9:41:17 AM,3.84,4,1.24036285,53.66,7.42,3.58
2646783.62,715636.71,16-11-2024,9:41:18 AM,4,4,1.210660977,54.87,7.42,3.42
2646783.69,715635.52,16-11-2024,9:41:19 AM,4.18,4,1.192057046,56.06,7.42,3.24
2646783.8,715634.32,16-11-2024,9:41:20 AM,4.35,4,1.20503112,57.26,7.42,3.07
2646783.92,715633.15,16-11-2024,9:41:21 AM,4.53,4,1.176137747,58.44,7.42,2.89
2646784.07,715631.98,16-11-2024,9:41:22 AM,4.72,4,1.179576195,59.62,7.42,2.7
2646784.23,715630.86,16-11-2024,9:41:23 AM,4.89,4,1.13137085,60.75,7.42,2.53
2646784.39,715629.74,16-11-2024,9:41:24 AM,5.06,4,1.13137085,61.88,7.42,2.36
2646784.56,715628.64,16-11-2024,9:41:25 AM,5.25,4,1.113058848,62.99,7.42,2.17
2646784.73,715627.54,16-11-2024,9:41:26 AM,5.43,4,1.113058848,64.11,7.42,1.99
2646784.92,715626.46,16-11-2024,9:41:27 AM,5.61,4,1.09658561,65.2,7.42,1.81
2646785.12,715625.41,16-11-2024,9:41:28 AM,5.8,4,1.068877916,66.27,7.42,1.62
2646785.35,715624.39,16-11-2024,9:41:29 AM,6.02,4,1.04560987,67.32,7.42,1.4
2646785.6,715623.39,16-11-2024,9:41:30 AM,6.24,4,1.030776406,68.35,7.42,1.18
2646785.84,715622.4,16-11-2024,9:41:31 AM,6.51,4,1.018675611,69.37,7.42,0.91
2646786.1,715621.42,16-11-2024,9:41:32 AM,6.78,4,1.013903348,70.38,7.42,0.64
2646786.38,715620.48,16-11-2024,9:41:33 AM,7.05,4,0.980815987,71.36,7.42,0.37
2646786.66,715619.54,16-11-2024,9:41:34 AM,7.31,4,0.980815987,72.34,7.42,0.11
2646786.93,715618.6,16-11-2024,9:41:35 AM,7.55,4,0.97800818,73.32,7.42,-0.13
2646787.2,715617.68,16-11-2024,9:41:36 AM,7.78,4,0.958801335,74.28,7.42,-0.36
2646787.47,715616.77,16-11-2024,9:41:37 AM,7.99,4,0.949210198,75.23,7.42,-0.57
2646787.74,715615.89,16-11-2024,9:41:38 AM,8.18,4,0.920489,76.15,7.42,-0.76
2646788.01,715615,16-11-2024,9:41:39 AM,8.35,4,0.930053762,77.08,7.42,-0.93
2646788.26,715614.13,16-11-2024,9:41:40 AM,8.47,4,0.905207159,77.99,7.42,-1.05
2646788.51,715613.31,16-11-2024,9:41:41 AM,8.59,4,0.857263087,78.84,7.42,-1.17
2646788.72,715612.53,16-11-2024,9:41:42 AM,8.65,4,0.807774721,79.65,7.42,-1.23
2646788.96,715611.8,16-11-2024,9:41:43 AM,8.63,4,0.768439978,80.42,7.42,-1.21
2646789.15,715611.1,16-11-2024,9:41:44 AM,8.55,4,0.725327512,81.14,7.42,-1.13
2646789.34,715610.44,16-11-2024,9:41:45 AM,8.32,4,0.686804193,81.83,7.42,-0.9
2646789.51,715609.81,16-11-2024,9:41:46 AM,8.07,4,0.652533524,82.48,7.42,-0.65
2646789.69,715609.21,16-11-2024,9:41:47 AM,7.78,4,0.626418391,83.11,7.42,-0.36
2646789.86,715608.66,16-11-2024,9:41:48 AM,7.47,4,0.575673518,83.69,7.42,-0.05
2646790.05,715608.18,16-11-2024,9:41:49 AM,7.15,4,0.51623638,84.2,7.42,0.27
2646790.22,715607.78,16-11-2024,9:41:50 AM,6.83,4,0.434626276,84.64,7.42,0.59
2646790.42,715607.43,16-11-2024,9:41:51 AM,6.45,4,0.403112887,85.04,7.42,0.97
2646790.62,715607.12,16-11-2024,9:41:52 AM,6.08,4,0.368917335,85.41,7.42,1.34
2646790.84,715606.81,16-11-2024,9:41:53 AM,5.8,4,0.380131556,85.79,7.42,1.62
2646791.09,715606.49,16-11-2024,9:41:54 AM,5.53,4,0.40607881,86.19,7.42,1.89
2646791.35,715606.17,16-11-2024,9:41:55 AM,5.27,4,0.412310563,86.61,7.42,2.15
2646791.53,715606.02,16-11-2024,9:41:56 AM,5.16,4,0.23430749,86.84,7.42,2.26
2646791.53,715606.02,16-11-2024,9:41:57 AM,5.04,4,0,86.84,7.42,2.38
2646798.09,715607.11,16-11-2024,9:45:49 AM,5.21,1,0,0,7.42,2.21
2646798.74,715607.1,16-11-2024,9:45:51 AM,5.16,1,0.650076919,0.65,7.42,2.26
2646799.06,715607.09,16-11-2024,9:45:52 AM,5.18,1,0.320156212,0.97,7.42,2.24
2646799.41,715607.08,16-11-2024,9:45:53 AM,5.21,1,0.350142828,1.32,7.42,2.21
2646799.79,715607.05,16-11-2024,9:45:54 AM,5.23,1,0.381182371,1.7,7.42,2.19
2646800.19,715606.98,16-11-2024,9:45:55 AM,5.29,1,0.40607881,2.11,7.42,2.13
2646800.58,715606.91,16-11-2024,9:45:56 AM,5.41,1,0.396232255,2.5,7.42,2.01
2646800.97,715606.84,16-11-2024,9:45:57 AM,5.5,1,0.396232255,2.9,7.42,1.92
2646801.37,715606.77,16-11-2024,9:45:58 AM,5.57,1,0.40607881,3.31,7.42,1.85
2646801.79,715606.68,16-11-2024,9:45:59 AM,5.69,1,0.429534632,3.74,7.42,1.73
2646802.22,715606.61,16-11-2024,9:46:00 AM,5.82,1,0.435660418,4.17,7.42,1.6
2646802.66,715606.54,16-11-2024,9:46:01 AM,5.95,1,0.445533388,4.62,7.42,1.47
2646803.1,715606.51,16-11-2024,9:46:02 AM,6.09,1,0.441021541,5.06,7.42,1.33
2646803.54,715606.54,16-11-2024,9:46:03 AM,6.22,1,0.441021541,5.5,7.42,1.2
2646804,715606.63,16-11-2024,9:46:04 AM,6.39,1,0.468721666,5.97,7.42,1.03
2646804.48,715606.77,16-11-2024,9:46:05 AM,6.74,1,0.5,6.47,7.42,0.68
2646804.97,715606.96,16-11-2024,9:46:06 AM,7.04,1,0.525547334,6.99,7.42,0.38
2646805.47,715607.2,16-11-2024,9:46:07 AM,7.3,1,0.554616985,7.55,7.42,0.12
2646805.99,715607.46,16-11-2024,9:46:08 AM,7.57,1,0.581377674,8.13,7.42,-0.15
2646806.5,715607.77,16-11-2024,9:46:09 AM,7.86,1,0.596824932,8.73,7.42,-0.44
2646807.03,715608.03,16-11-2024,9:46:10 AM,8.08,1,0.590338886,9.32,7.42,-0.66
2646807.6,715608.33,16-11-2024,9:46:11 AM,8.28,1,0.644127317,9.96,7.42,-0.86
2646808.22,715608.65,16-11-2024,9:46:12 AM,8.46,1,0.697710542,10.66,7.42,-1.04
2646808.88,715609.01,16-11-2024,9:46:13 AM,8.62,1,0.751797845,11.41,7.42,-1.2
2646809.57,715609.43,16-11-2024,9:46:14 AM,8.74,1,0.807774721,12.22,7.42,-1.32
2646810.29,715609.9,16-11-2024,9:46:15 AM,8.78,1,0.859825564,13.08,7.42,-1.36
2646811.03,715610.43,16-11-2024,9:46:16 AM,8.61,1,0.910219754,13.99,7.42,-1.19
2646811.76,715611.02,16-11-2024,9:46:17 AM,8.42,1,0.938616002,14.93,7.42,-1
2646812.47,715611.69,16-11-2024,9:46:18 AM,8.18,1,0.976217189,15.9,7.42,-0.76
2646813.17,715612.43,16-11-2024,9:46:19 AM,7.94,1,1.018626526,16.92,7.42,-0.52
2646813.83,715613.24,16-11-2024,9:46:20 AM,7.67,1,1.044844486,17.97,7.42,-0.25
2646814.46,715614.19,16-11-2024,9:46:21 AM,7.42,1,1.139912277,19.11,7.42,0
2646815.05,715615.26,16-11-2024,9:46:22 AM,7.15,1,1.221883792,20.33,7.42,0.27
2646815.61,715616.43,16-11-2024,9:46:23 AM,6.87,1,1.297112177,21.63,7.42,0.55
2646816.12,715617.69,16-11-2024,9:46:24 AM,6.6,1,1.359301291,22.98,7.42,0.82
2646816.67,715618.98,16-11-2024,9:46:25 AM,6.33,1,1.402355162,24.39,7.42,1.09
2646817.2,715620.25,16-11-2024,9:46:26 AM,6.06,1,1.376154061,25.76,7.42,1.36
2646817.76,715621.53,16-11-2024,9:46:27 AM,5.8,1,1.397139936,27.16,7.42,1.62
2646818.37,715622.79,16-11-2024,9:46:28 AM,5.54,1,1.399892853,28.56,7.42,1.88
2646819.02,715624.04,16-11-2024,9:46:29 AM,5.29,1,1.40890028,29.97,7.42,2.13
2646819.71,715625.3,16-11-2024,9:46:30 AM,5.05,1,1.436558387,31.41,7.42,2.37
2646820.44,715626.52,16-11-2024,9:46:31 AM,4.82,1,1.421724305,32.83,7.42,2.6
2646821.23,715627.71,16-11-2024,9:46:32 AM,4.58,1,1.428355698,34.26,7.42,2.84
2646822.06,715628.89,16-11-2024,9:46:33 AM,4.39,1,1.442671134,35.7,7.42,3.03
2646822.99,715630.05,16-11-2024,9:46:34 AM,4.24,1,1.486775034,37.18,7.42,3.18
2646824.04,715631.17,16-11-2024,9:46:35 AM,4.1,1,1.535219854,38.72,7.42,3.32
2646825.2,715632.26,16-11-2024,9:46:36 AM,4,1,1.591760032,40.31,7.42,3.42
2646826.44,715633.3,16-11-2024,9:46:37 AM,3.92,1,1.618394266,41.93,7.42,3.5
2646827.78,715634.31,16-11-2024,9:46:38 AM,3.86,1,1.678004767,43.61,7.42,3.56
2646829.22,715635.23,16-11-2024,9:46:39 AM,3.83,1,1.708800749,45.32,7.42,3.59
2646830.74,715636.09,16-11-2024,9:46:40 AM,3.83,1,1.74642492,47.06,7.42,3.59
2646832.35,715636.88,16-11-2024,9:46:41 AM,3.86,1,1.793376703,48.86,7.42,3.56
2646834,715637.6,16-11-2024,9:46:42 AM,3.9,1,1.800249983,50.66,7.42,3.52
2646835.74,715638.29,16-11-2024,9:46:43 AM,3.94,1,1.871817299,52.53,7.42,3.48
2646837.51,715638.97,16-11-2024,9:46:44 AM,3.97,1,1.896127632,54.43,7.42,3.45
2646839.24,715639.66,16-11-2024,9:46:45 AM,3.98,1,1.862525168,56.29,7.42,3.44
2646840.97,715640.36,16-11-2024,9:46:46 AM,3.98,1,1.86625293,58.15,7.42,3.44
2646842.68,715641.11,16-11-2024,9:46:47 AM,3.98,1,1.867243958,60.02,7.42,3.44
2646844.39,715641.95,16-11-2024,9:46:48 AM,3.98,1,1.905177157,61.93,7.42,3.44
2646846.09,715642.86,16-11-2024,9:46:49 AM,3.99,1,1.928237537,63.85,7.42,3.43
2646847.73,715643.88,16-11-2024,9:46:50 AM,3.99,1,1.931320792,65.79,7.42,3.43
2646849.33,715645.02,16-11-2024,9:46:51 AM,3.97,1,1.964586471,67.75,7.42,3.45
2646850.91,715646.26,16-11-2024,9:46:52 AM,3.93,1,2.008482014,69.76,7.42,3.49
2646852.48,715647.58,16-11-2024,9:46:53 AM,3.89,1,2.051170397,71.81,7.42,3.53
2646854.03,715648.97,16-11-2024,9:46:54 AM,3.85,1,2.081970221,73.89,7.42,3.57
2646855.59,715650.41,16-11-2024,9:46:55 AM,3.83,1,2.123016722,76.02,7.42,3.59
2646857.17,715651.85,16-11-2024,9:46:56 AM,3.83,1,2.137755833,78.15,7.42,3.59
2646858.78,715653.29,16-11-2024,9:46:57 AM,3.86,1,2.160023148,80.31,7.42,3.56
2646860.4,715654.71,16-11-2024,9:46:58 AM,3.88,1,2.15425161,82.47,7.42,3.54
2646862.04,715656.1,16-11-2024,9:46:59 AM,3.89,1,2.149813946,84.62,7.42,3.53
2646863.73,715657.45,16-11-2024,9:47:00 AM,3.89,1,2.163007166,86.78,7.42,3.53
2646865.43,715658.82,16-11-2024,9:47:01 AM,3.89,1,2.183323155,88.96,7.42,3.53
2646867.15,715660.17,16-11-2024,9:47:02 AM,3.92,1,2.186526926,91.15,7.42,3.5
2646868.91,715661.5,16-11-2024,9:47:03 AM,3.96,1,2.206014506,93.36,7.42,3.46
2646870.67,715662.82,16-11-2024,9:47:04 AM,4.01,1,2.2,95.56,7.42,3.41
2646872.43,715664.14,16-11-2024,9:47:05 AM,4.05,1,2.2,97.76,7.42,3.37
2646874.24,715665.46,16-11-2024,9:47:06 AM,4.07,1,2.240200884,100,7.42,3.35
2646876.07,715666.76,16-11-2024,9:47:07 AM,4.07,1,2.244749429,102.24,7.42,3.35
2646877.91,715668.08,16-11-2024,9:47:08 AM,4.04,1,2.264508777,104.51,7.42,3.38
2646879.77,715669.41,16-11-2024,9:47:09 AM,4,1,2.28659135,106.79,7.42,3.42
2646881.63,715670.74,16-11-2024,9:47:10 AM,3.97,1,2.286591349,109.08,7.42,3.45
2646883.48,715672.1,16-11-2024,9:47:11 AM,3.95,1,2.296105398,111.37,7.42,3.47
2646885.33,715673.52,16-11-2024,9:47:12 AM,3.93,1,2.332144936,113.71,7.42,3.49
2646887.2,715674.96,16-11-2024,9:47:13 AM,3.9,1,2.36019067,116.07,7.42,3.52
2646889.06,715676.43,16-11-2024,9:47:14 AM,3.85,1,2.370759372,118.44,7.42,3.57
2646890.95,715677.9,16-11-2024,9:47:15 AM,3.83,1,2.394368393,120.83,7.42,3.59
2646892.86,715679.35,16-11-2024,9:47:16 AM,3.84,1,2.398040867,123.23,7.42,3.58
2646894.75,715680.75,16-11-2024,9:47:17 AM,3.82,1,2.352041666,125.58,7.42,3.6
2646896.55,715682.05,16-11-2024,9:47:18 AM,3.81,1,2.220360331,127.8,7.42,3.61
2646898.25,715683.25,16-11-2024,9:47:19 AM,3.82,1,2.080865205,129.88,7.42,3.6
2646899.86,715684.31,16-11-2024,9:47:20 AM,3.83,1,1.927615107,131.81,7.42,3.59
2646901.34,715685.2,16-11-2024,9:47:21 AM,3.85,1,1.726991604,133.54,7.42,3.57
2646904.86,715674.88,16-11-2024,9:47:52 AM,4.97,2,0,0,7.42,2.45
2646903.97,715673.53,16-11-2024,9:47:53 AM,5.1,2,1.616972479,1.62,7.42,2.32
2646902.98,715672.23,16-11-2024,9:47:54 AM,5.05,2,1.634044063,3.25,7.42,2.37
2646901.87,715670.98,16-11-2024,9:47:55 AM,4.99,2,1.671705716,4.92,7.42,2.43
2646900.69,715669.72,16-11-2024,9:47:56 AM,4.95,2,1.72626765,6.65,7.42,2.47
2646899.41,715668.5,16-11-2024,9:47:57 AM,4.92,2,1.768275996,8.42,7.42,2.5
2646898.08,715667.32,16-11-2024,9:47:58 AM,4.91,2,1.7780045,10.2,7.42,2.51
2646896.7,715666.13,16-11-2024,9:47:59 AM,4.93,2,1.822223916,12.02,7.42,2.49
2646895.26,715664.95,16-11-2024,9:48:00 AM,4.98,2,1.861719636,13.88,7.42,2.44
2646893.77,715663.81,16-11-2024,9:48:01 AM,5.02,2,1.876086352,15.76,7.42,2.4
2646892.26,715662.65,16-11-2024,9:48:02 AM,5.07,2,1.904127097,17.66,7.42,2.35
2646890.71,715661.47,16-11-2024,9:48:03 AM,5.09,2,1.948050307,19.61,7.42,2.33
2646889.14,715660.32,16-11-2024,9:48:04 AM,5.09,2,1.946124354,21.55,7.42,2.33
2646887.57,715659.13,16-11-2024,9:48:05 AM,5.12,2,1.970025381,23.52,7.42,2.3
2646885.99,715657.93,16-11-2024,9:48:06 AM,5.15,2,1.98403629,25.51,7.42,2.27
2646884.41,715656.72,16-11-2024,9:48:07 AM,5.21,2,1.9901005,27.5,7.42,2.21
2646882.83,715655.49,16-11-2024,9:48:08 AM,5.24,2,2.00232365,29.5,7.42,2.18
2646881.25,715654.2,16-11-2024,9:48:09 AM,5.25,2,2.039730374,31.54,7.42,2.17
2646879.68,715652.88,16-11-2024,9:48:10 AM,5.23,2,2.051170397,33.59,7.42,2.19
2646878.08,715651.51,16-11-2024,9:48:11 AM,5.18,2,2.106395025,35.7,7.42,2.24
2646876.49,715650.12,16-11-2024,9:48:12 AM,5.13,2,2.111918559,37.81,7.42,2.29
2646874.91,715648.75,16-11-2024,9:48:13 AM,5.04,2,2.091243649,39.9,7.42,2.38
2646873.37,715647.42,16-11-2024,9:48:14 AM,4.93,2,2.03482186,41.94,7.42,2.49
2646871.83,715646.11,16-11-2024,9:48:15 AM,4.83,2,2.021806123,43.96,7.42,2.59
2646870.3,715644.82,16-11-2024,9:48:16 AM,4.81,2,2.00124961,45.96,7.42,2.61
2646868.76,715643.56,16-11-2024,9:48:17 AM,4.79,2,1.989773856,47.95,7.42,2.63
2646867.23,715642.33,16-11-2024,9:48:18 AM,4.74,2,1.963109778,49.91,7.42,2.68
2646865.69,715641.13,16-11-2024,9:48:19 AM,4.7,2,1.952331939,51.86,7.42,2.72
2646864.16,715639.98,16-11-2024,9:48:20 AM,4.67,2,1.914001045,53.78,7.42,2.75
2646862.66,715638.89,16-11-2024,9:48:21 AM,4.63,2,1.854211423,55.63,7.42,2.79
2646861.19,715637.84,16-11-2024,9:48:22 AM,4.6,2,1.806488306,57.44,7.42,2.82
2646859.7,715636.82,16-11-2024,9:48:23 AM,4.56,2,1.805685465,59.24,7.42,2.86
2646858.22,715635.8,16-11-2024,9:48:24 AM,4.55,2,1.797442628,61.04,7.42,2.87
2646856.75,715634.8,16-11-2024,9:48:25 AM,4.54,2,1.77789201,62.82,7.42,2.88
2646855.28,715633.83,16-11-2024,9:48:26 AM,4.53,2,1.761192778,64.58,7.42,2.89
2646853.82,715632.88,16-11-2024,9:48:27 AM,4.49,2,1.741866815,66.32,7.42,2.93
2646852.38,715631.97,16-11-2024,9:48:28 AM,4.46,2,1.703437701,68.03,7.42,2.96
2646850.95,715631.08,16-11-2024,9:48:29 AM,4.43,2,1.684339633,69.71,7.42,2.99
2646849.55,715630.22,16-11-2024,9:48:30 AM,4.43,2,1.643045952,71.35,7.42,2.99
2646848.19,715629.36,16-11-2024,9:48:31 AM,4.45,2,1.609099127,72.96,7.42,2.97
2646846.87,715628.51,16-11-2024,9:48:32 AM,4.47,2,1.57,74.53,7.42,2.95
2646845.55,715627.69,16-11-2024,9:48:33 AM,4.5,2,1.553962677,76.09,7.42,2.92
2646844.25,715626.85,16-11-2024,9:48:34 AM,4.52,2,1.547772593,77.63,7.42,2.9
2646842.97,715625.99,16-11-2024,9:48:35 AM,4.54,2,1.542076522,79.18,7.42,2.88
2646841.7,715625.13,16-11-2024,9:48:36 AM,4.56,2,1.533786165,80.71,7.42,2.86
2646840.45,715624.27,16-11-2024,9:48:37 AM,4.6,2,1.51726728,82.23,7.42,2.82
2646839.22,715623.42,16-11-2024,9:48:38 AM,4.64,2,1.495125413,83.72,7.42,2.78
2646837.97,715622.58,16-11-2024,9:48:39 AM,4.71,2,1.506021248,85.23,7.42,2.71
2646836.75,715621.75,16-11-2024,9:48:40 AM,4.79,2,1.475567688,86.7,7.42,2.63
2646835.54,715620.94,16-11-2024,9:48:41 AM,4.89,2,1.456090657,88.16,7.42,2.53
2646834.33,715620.14,16-11-2024,9:48:42 AM,5,2,1.450551619,89.61,7.42,2.42
2646833.12,715619.37,16-11-2024,9:48:43 AM,5.14,2,1.434224529,91.04,7.42,2.28
2646831.9,715618.6,16-11-2024,9:48:44 AM,5.31,2,1.442671134,92.49,7.42,2.11
2646830.74,715617.85,16-11-2024,9:48:45 AM,5.53,2,1.381339929,93.87,7.42,1.89
2646829.53,715617.13,16-11-2024,9:48:46 AM,5.78,2,1.408012784,95.28,7.42,1.64
2646828.36,715616.4,16-11-2024,9:48:47 AM,6.03,2,1.379057649,96.66,7.42,1.39
2646827.19,715615.66,16-11-2024,9:48:48 AM,6.28,2,1.384377116,98.04,7.42,1.14
2646826.03,715614.93,16-11-2024,9:48:49 AM,6.55,2,1.370583817,99.41,7.42,0.87
2646824.89,715614.21,16-11-2024,9:48:50 AM,6.81,2,1.348332303,100.76,7.42,0.61
2646823.76,715613.51,16-11-2024,9:48:51 AM,7.08,2,1.329247908,102.09,7.42,0.34
2646822.65,715612.81,16-11-2024,9:48:52 AM,7.35,2,1.312288078,103.4,7.42,0.07
2646821.57,715612.07,16-11-2024,9:48:53 AM,7.61,2,1.309198228,104.71,7.42,-0.19
2646820.5,715611.35,16-11-2024,9:48:54 AM,7.87,2,1.289689885,106,7.42,-0.45
2646819.46,715610.63,16-11-2024,9:48:55 AM,8.1,2,1.264911064,107.26,7.42,-0.68
2646818.45,715609.93,16-11-2024,9:48:56 AM,8.29,2,1.228861261,108.49,7.42,-0.87
2646817.49,715609.26,16-11-2024,9:48:57 AM,8.44,2,1.170683561,109.66,7.42,-1.02
2646816.57,715608.59,16-11-2024,9:48:58 AM,8.54,2,1.138112473,110.8,7.42,-1.12
2646815.69,715607.93,16-11-2024,9:48:59 AM,8.58,2,1.1,111.9,7.42,-1.16
2646814.86,715607.3,16-11-2024,9:49:00 AM,8.53,2,1.042017274,112.94,7.42,-1.11
2646814.06,715606.68,16-11-2024,9:49:01 AM,8.44,2,1.012126474,113.96,7.42,-1.02
2646813.28,715606.03,16-11-2024,9:49:02 AM,8.28,2,1.015332458,114.97,7.42,-0.86
2646812.57,715605.41,16-11-2024,9:49:03 AM,8.05,2,0.94260278,115.91,7.42,-0.63
2646811.94,715604.83,16-11-2024,9:49:04 AM,7.72,2,0.856329376,116.77,7.42,-0.3
2646811.41,715604.27,16-11-2024,9:49:05 AM,7.36,2,0.771038261,117.54,7.42,0.06
2646810.94,715603.71,16-11-2024,9:49:06 AM,7,2,0.731095069,118.27,7.42,0.42
2646810.54,715603.18,16-11-2024,9:49:07 AM,6.61,2,0.664003012,118.94,7.42,0.81
2646810.16,715602.64,16-11-2024,9:49:08 AM,6.24,2,0.660302961,119.6,7.42,1.18
2646809.79,715602.07,16-11-2024,9:49:09 AM,5.9,2,0.67955868,120.28,7.42,1.52
2646809.43,715601.48,16-11-2024,9:49:10 AM,5.61,2,0.691158448,120.97,7.42,1.81
2646809.13,715600.91,16-11-2024,9:49:11 AM,5.39,2,0.644127317,121.61,7.42,2.03
2646809.06,715600.55,16-11-2024,9:49:12 AM,5.18,2,0.366742416,121.98,7.42,2.24
2646809.02,715600.33,16-11-2024,9:49:13 AM,5.02,2,0.223606798,122.2,7.42,2.4
2646809.01,715600.29,16-11-2024,9:49:14 AM,4.9,2,0.041231056,122.24,7.42,2.52
2646809,715600.29,16-11-2024,9:49:15 AM,4.87,2,0.01,122.25,7.42,2.55
2646809,715600.29,16-11-2024,9:49:16 AM,4.85,2,0,122.25,7.42,2.57
2646809,715600.29,16-11-2024,9:49:17 AM,4.82,2,0,122.25,7.42,2.6
2646809,715600.29,16-11-2024,9:49:18 AM,4.81,2,0,122.25,7.42,2.61
2646808.99,715600.3,16-11-2024,9:49:19 AM,4.81,2,0.014142135,122.27,7.42,2.61
2646808.99,715600.31,16-11-2024,9:49:20 AM,4.81,2,0.01,122.28,7.42,2.61
2646808.98,715600.31,16-11-2024,9:49:21 AM,4.81,2,0.01,122.29,7.42,2.61
2646808.99,715600.31,16-11-2024,9:49:22 AM,4.82,2,0.01,122.3,7.42,2.6
2646808.98,715600.31,16-11-2024,9:49:23 AM,4.82,2,0.01,122.31,7.42,2.6
2646808.98,715600.31,16-11-2024,9:49:24 AM,4.82,2,0,122.31,7.42,2.6
2646820.88,715601.58,16-11-2024,9:49:59 AM,8.96,3,0,0,7.42,-1.54
2646822.05,715601.81,16-11-2024,9:50:00 AM,8.87,3,1.192392553,1.19,7.42,-1.45
2646823.26,715602.12,16-11-2024,9:50:01 AM,8.83,3,1.249079661,2.44,7.42,-1.41
2646824.54,715602.52,16-11-2024,9:50:02 AM,8.75,3,1.341044369,3.78,7.42,-1.33
2646825.82,715603.05,16-11-2024,9:50:03 AM,8.64,3,1.385388032,5.17,7.42,-1.22
2646827.1,715603.66,16-11-2024,9:50:04 AM,8.49,3,1.417921014,6.59,7.42,-1.07
2646828.38,715604.4,16-11-2024,9:50:05 AM,8.33,3,1.478512766,8.06,7.42,-0.91
2646829.69,715605.3,16-11-2024,9:50:06 AM,8.14,3,1.589370945,9.65,7.42,-0.72
2646831.04,715606.43,16-11-2024,9:50:07 AM,7.96,3,1.760511289,11.41,7.42,-0.54
2646832.45,715607.61,16-11-2024,9:50:08 AM,7.77,3,1.838613608,13.25,7.42,-0.35
2646833.9,715608.84,16-11-2024,9:50:09 AM,7.57,3,1.901420521,15.15,7.42,-0.15
2646835.42,715610.13,16-11-2024,9:50:10 AM,7.37,3,1.993614807,17.15,7.42,0.05
2646837,715611.44,16-11-2024,9:50:11 AM,7.17,3,2.052437575,19.2,7.42,0.25
2646838.65,715612.75,16-11-2024,9:50:12 AM,7,3,2.106798519,21.31,7.42,0.42
2646840.42,715613.97,16-11-2024,9:50:13 AM,6.84,3,2.149720912,23.46,7.42,0.58
2646842.24,715615.16,16-11-2024,9:50:14 AM,6.71,3,2.17451144,25.63,7.42,0.71
2646844.14,715616.32,16-11-2024,9:50:15 AM,6.63,3,2.226117697,27.86,7.42,0.79
2646846.11,715617.41,16-11-2024,9:50:16 AM,6.58,3,2.251443981,30.11,7.42,0.84
2646848.11,715618.48,16-11-2024,9:50:17 AM,6.46,3,2.268237201,32.38,7.42,0.96
2646850.13,715619.54,16-11-2024,9:50:18 AM,6.33,3,2.28122774,34.66,7.42,1.09
2646852.16,715620.62,16-11-2024,9:50:19 AM,6.21,3,2.299412969,36.96,7.42,1.21
2646854.17,715621.73,16-11-2024,9:50:20 AM,6.07,3,2.296127174,39.25,7.42,1.35
2646856.16,715622.9,16-11-2024,9:50:21 AM,5.94,3,2.308462692,41.56,7.42,1.48
2646858.12,715624.13,16-11-2024,9:50:22 AM,5.8,3,2.313979257,43.88,7.42,1.62
