2652148.45	710853.55	15-11-2024	45:38.0	12.3	-50.53	2		
2652145.99	710853.51	15-11-2024	45:39.0	12.33	-50.46	2		
2652143.57	710853.42	15-11-2024	45:40.0	12.36	-50.51	2		
2652141.21	710853.25	15-11-2024	45:41.1	12.38	-50.6	2		
2652138.85	710852.99	15-11-2024	45:42.0	12.41	-50.63	2		
2652136.52	710852.66	15-11-2024	45:43.0	12.44	-50.6	2		
2652134.28	710852.29	15-11-2024	45:44.0	12.44	-50.62	2		
2652132.07	710851.82	15-11-2024	45:45.0	12.46	-50.79	2		
2652129.89	710851.26	15-11-2024	45:46.2	12.47	-50.85	2		
2652127.7	710850.63	15-11-2024	45:47.0	12.48	-50.74	2		
2652125.45	710849.95	15-11-2024	45:48.0	12.49	-50.63	2		
2652123.23	710849.27	15-11-2024	45:49.0	12.5	-50.62	2		
2652120.97	710848.63	15-11-2024	45:50.0	12.49	-50.58	2		
2652118.67	710848.02	15-11-2024	45:51.2	12.49	-50.53	2		
2652116.37	710847.48	15-11-2024	45:52.0	12.46	-50.5	2		
2652114.05	710846.97	15-11-2024	45:53.0	12.4	-50.47	2		
2652111.69	710846.49	15-11-2024	45:54.0	12.33	-50.35	2		
2652109.32	710846.04	15-11-2024	45:55.0	12.29	-50.31	2		
2652106.93	710845.65	15-11-2024	45:56.2	12.23	-50.18	2		
2652104.49	710845.32	15-11-2024	45:57.0	12.17	-50.1	2		
2652102.02	710845.04	15-11-2024	45:58.0	12.11	-50.09	2		
2652099.55	710844.78	15-11-2024	45:59.0	12.04	-50.22	2		
2652097.03	710844.62	15-11-2024	46:00.0	11.98	-50.25	2		
2652094.5	710844.49	15-11-2024	46:01.2	11.92	-50.12	2		
2652091.95	710844.38	15-11-2024	46:02.0	11.87	-49.96	2		
2652089.43	710844.34	15-11-2024	46:03.0	11.83	-49.95	2		
2652086.94	710844.28	15-11-2024	46:04.0	11.82	-49.99	2		
2652081.93	710844.18	15-11-2024	46:06.2	11.82	-50.06	2		
2652079.4	710844.09	15-11-2024	46:07.0	11.81	-50.05	2		
2652076.89	710843.96	15-11-2024	46:08.0	11.8	-50.07	2		
2652074.39	710843.8	15-11-2024	46:09.0	11.77	-50.04	2		
2652071.91	710843.57	15-11-2024	46:10.0	11.73	-49.99	2		
2652069.43	710843.33	15-11-2024	46:11.2	11.71	-49.96	2		
2652066.94	710843.03	15-11-2024	46:12.0	11.6	-49.81	2		
2652064.46	710842.7	15-11-2024	46:13.0	11.57	-49.75	2		
