N,E,D,T,DBS,UK,Chainage,WL,RL
2652063.47,711532.35,14-11-2024,0.0382766203703704,12.73,-60.2,47,7.103,-5.627
2652060.96,711531.75,14-11-2024,0.0382858796296296,12.78,-60.28,47,7.103,-5.677
2652058.39,711531.12,14-11-2024,0.0382974537037037,12.84,-60.41,47,7.103,-5.737
2652055.78,711530.57,14-11-2024,0.0383101851851852,12.89,-60.38,47,7.103,-5.787
2652053.19,711530,14-11-2024,0.0383217592592593,12.88,-60.28,47,7.103,-5.777
2652050.56,711529.44,14-11-2024,0.0383344907407407,12.85,-60.19,47,7.103,-5.747
2652047.93,711528.84,14-11-2024,0.0383449074074074,12.84,-60.15,47,7.103,-5.737
2652045.28,711528.28,14-11-2024,0.0383564814814815,12.84,-60.04,47,7.103,-5.737
2652042.58,711527.7,14-11-2024,0.0383668981481481,12.82,-60.02,47,7.103,-5.717
2652039.82,711527.09,14-11-2024,0.0383784722222222,12.79,-60.01,47,7.103,-5.687
2652037.03,711526.51,14-11-2024,0.0383923611111111,12.74,-60.01,47,7.103,-5.637
2652034.22,711525.9,14-11-2024,0.0384027777777778,12.73,-59.99,47,7.103,-5.627
2652031.41,711525.27,14-11-2024,0.0384143518518519,12.74,-60.02,47,7.103,-5.637
2652028.58,711524.63,14-11-2024,0.0384259259259259,12.74,-60.06,47,7.103,-5.637
2652025.77,711524.01,14-11-2024,0.0384375,12.71,-60.01,47,7.103,-5.607
2652020.07,711522.82,14-11-2024,0.0384594907407407,12.67,-59.9,47,7.103,-5.567
2652017.18,711522.23,14-11-2024,0.0384722222222222,12.66,-59.91,47,7.103,-5.557
2652014.26,711521.7,14-11-2024,0.0384837962962963,12.68,-59.82,47,7.103,-5.577
2652011.34,711521.16,14-11-2024,0.0384953703703704,12.68,-59.91,47,7.103,-5.577
2652008.42,711520.64,14-11-2024,0.0385081018518518,12.68,-59.95,47,7.103,-5.577
2652005.51,711520.17,14-11-2024,0.0385173611111111,12.67,-59.99,47,7.103,-5.567
2652002.52,711519.77,14-11-2024,0.0385289351851852,12.66,-59.9,47,7.103,-5.557
2651999.51,711519.34,14-11-2024,0.0385416666666667,12.63,-59.94,47,7.103,-5.527
2651996.49,711518.96,14-11-2024,0.0385520833333333,12.59,-59.95,47,7.103,-5.487
2651993.48,711518.58,14-11-2024,0.0385659722222222,12.54,-59.92,47,7.103,-5.437
2651987.37,711517.92,14-11-2024,0.0385868055555556,12.52,-59.93,47,7.103,-5.417
2651990.44,711518.27,14-11-2024,0.0385752314814815,12.51,-59.92,47,7.103,-5.407
2651984.26,711517.61,14-11-2024,0.038599537037037,12.47,-59.93,47,7.103,-5.367
2651981.16,711517.29,14-11-2024,0.0386111111111111,12.4,-59.9,47,7.103,-5.297
2651978.04,711517.05,14-11-2024,0.0386238425925926,12.35,-59.81,47,7.103,-5.247
2651974.91,711516.83,14-11-2024,0.0386342592592593,12.3,-59.8,47,7.103,-5.197
2651971.76,711516.59,14-11-2024,0.0386458333333333,12.27,-59.82,47,7.103,-5.167
2651965.42,711516.11,14-11-2024,0.0386689814814815,12.24,-59.83,47,7.103,-5.137
2651962.25,711515.89,14-11-2024,0.038681712962963,12.2,-59.7,47,7.103,-5.097
2651959.15,711515.55,14-11-2024,0.0386921296296296,12.17,-59.73,47,7.103,-5.067
2651956.03,711515.3,14-11-2024,0.0387037037037037,12.12,-59.58,47,7.103,-5.017
2651952.98,711514.98,14-11-2024,0.0387152777777778,12.1,-59.54,47,7.103,-4.997
2651946.84,711514.38,14-11-2024,0.0387395833333333,12.06,-59.62,47,7.103,-4.957
2651943.76,711514.11,14-11-2024,0.03875,12.02,-59.58,47,7.103,-4.917
2651940.69,711513.85,14-11-2024,0.0387615740740741,11.98,-59.53,47,7.103,-4.877
2651937.65,711513.56,14-11-2024,0.0387731481481481,11.94,-59.5,47,7.103,-4.837
2651934.64,711513.23,14-11-2024,0.0387847222222222,11.89,-59.52,47,7.103,-4.787
2651931.67,711512.88,14-11-2024,0.0387974537037037,11.84,-59.51,47,7.103,-4.737
2651928.7,711512.51,14-11-2024,0.0388078703703704,11.79,-59.43,47,7.103,-4.687
2651925.75,711512.02,14-11-2024,0.0388194444444444,11.74,-59.49,47,7.103,-4.637
2651922.78,711511.5,14-11-2024,0.0388310185185185,11.7,-59.49,47,7.103,-4.597
2651919.84,711510.96,14-11-2024,0.0388425925925926,11.67,-59.49,47,7.103,-4.567
2651913.92,711509.89,14-11-2024,0.0388657407407407,11.62,-59.41,47,7.103,-4.517
2651916.88,711510.44,14-11-2024,0.0388553240740741,11.58,-59.37,47,7.103,-4.477
2651910.95,711509.3,14-11-2024,0.0388773148148148,11.57,-59.42,47,7.103,-4.467
2651907.96,711508.72,14-11-2024,0.0388888888888889,11.56,-59.39,47,7.103,-4.457
2651904.95,711508.22,14-11-2024,0.038900462962963,11.57,-59.31,47,7.103,-4.467
2651901.95,711507.66,14-11-2024,0.0389131944444444,11.58,-59.34,47,7.103,-4.477
2651898.93,711507.18,14-11-2024,0.0389224537037037,11.63,-59.33,47,7.103,-4.527
2651892.97,711506.26,14-11-2024,0.0389467592592593,11.67,-59.36,47,7.103,-4.567
2651889.98,711505.8,14-11-2024,0.0389583333333333,11.74,-59.42,47,7.103,-4.637
2651886.98,711505.33,14-11-2024,0.0389710648148148,11.81,-59.57,47,7.103,-4.707
2651884.03,711504.88,14-11-2024,0.0389814814814815,11.88,-59.65,47,7.103,-4.777
2651878.3,711504.19,14-11-2024,0.0390046296296296,11.95,-59.57,47,7.103,-4.847
2651881.11,711504.51,14-11-2024,0.0389930555555556,12.02,-59.64,47,7.103,-4.917
2651875.62,711503.87,14-11-2024,0.0390150462962963,12.09,-59.72,47,7.103,-4.987
2651873.02,711503.66,14-11-2024,0.0390289351851852,12.15,-59.69,47,7.103,-5.047
2651870.58,711503.5,14-11-2024,0.0390393518518519,12.2,-59.66,47,7.103,-5.097
2651868.21,711503.39,14-11-2024,0.0390497685185185,12.25,-59.72,47,7.103,-5.147
2651865.91,711503.29,14-11-2024,0.0390625,12.29,-59.77,47,7.103,-5.187
2651861.52,711503.24,14-11-2024,0.0390868055555556,12.32,-59.76,47,7.103,-5.217
2651863.68,711503.23,14-11-2024,0.0390740740740741,12.3,-59.74,47,7.103,-5.197
2651859.46,711503.21,14-11-2024,0.0390960648148148,12.25,-59.76,47,7.103,-5.147
2651857.48,711503.23,14-11-2024,0.0391076388888889,12.16,-59.7,47,7.103,-5.057
2651855.58,711503.23,14-11-2024,0.0391203703703704,12.04,-59.62,47,7.103,-4.937
2651853.69,711503.31,14-11-2024,0.0391319444444444,11.9,-59.45,47,7.103,-4.797
2651851.83,711503.39,14-11-2024,0.0391446759259259,11.75,-59.26,47,7.103,-4.647
2651850.02,711503.45,14-11-2024,0.0391550925925926,11.58,-59.09,47,7.103,-4.477
2651848.23,711503.58,14-11-2024,0.0391655092592593,11.41,-58.86,47,7.103,-4.307
2651846.51,711503.68,14-11-2024,0.0391782407407407,11.23,-58.67,47,7.103,-4.127
2651844.83,711503.8,14-11-2024,0.0391898148148148,11.03,-58.45,47,7.103,-3.927
2651843.18,711503.89,14-11-2024,0.0392025462962963,10.82,-58.29,47,7.103,-3.717
2651841.62,711503.98,14-11-2024,0.039212962962963,10.61,-58.08,47,7.103,-3.507
2651840.07,711504.12,14-11-2024,0.039224537037037,10.38,-57.83,47,7.103,-3.277
2651838.58,711504.16,14-11-2024,0.0392361111111111,10.14,-57.71,47,7.103,-3.037
2651837.08,711504.27,14-11-2024,0.0392476851851852,9.86,-57.43,47,7.103,-2.757
2651835.61,711504.28,14-11-2024,0.0392604166666667,9.58,-57.26,47,7.103,-2.477
2651834.15,711504.41,14-11-2024,0.0392708333333333,9.31,-56.91,47,7.103,-2.207
2651832.72,711504.52,14-11-2024,0.0392824074074074,9.05,-56.66,47,7.103,-1.947
2651831.33,711504.65,14-11-2024,0.0392939814814815,8.79,-56.39,47,7.103,-1.687
2651830,711504.76,14-11-2024,0.0393055555555556,8.55,-56.14,47,7.103,-1.447
2651828.73,711504.84,14-11-2024,0.039318287037037,8.32,-55.8,47,7.103,-1.217
2651827.46,711504.93,14-11-2024,0.0393275462962963,8.12,-55.57,47,7.103,-1.017
2651826.24,711504.97,14-11-2024,0.0393391203703704,7.97,-55.45,47,7.103,-0.867
2651825.06,711505.06,14-11-2024,0.0393518518518519,7.87,-55.36,47,7.103,-0.767
2651823.93,711505.14,14-11-2024,0.0393634259259259,7.22,-54.62,47,7.103,-0.117
2651822.84,711505.2,14-11-2024,0.0393761574074074,7.19,-54.6,47,7.103,-0.0870000000000006
2651821.81,711505.26,14-11-2024,0.0393865740740741,7.15,-54.63,47,7.103,-0.0470000000000006
2651820.81,711505.34,14-11-2024,0.0393969907407407,7.11,-54.6,47,7.103,-0.00700000000000056
2651819.84,711505.42,14-11-2024,0.0394097222222222,7.07,-54.56,47,7.103,0.0329999999999995
2651818.96,711505.43,14-11-2024,0.0394201388888889,7.04,-54.62,47,7.103,0.0629999999999997
2651818.08,711505.46,14-11-2024,0.0394340277777778,7.03,-54.66,47,7.103,0.0729999999999995
2651817.28,711505.46,14-11-2024,0.039443287037037,6.99,-54.71,47,7.103,0.113
2651816.46,711505.47,14-11-2024,0.0394548611111111,6.92,-54.57,47,7.103,0.183
2651815.73,711505.43,14-11-2024,0.0394675925925926,6.83,-54.5,47,7.103,0.273
2651814.99,711505.34,14-11-2024,0.0394791666666667,6.7,-54.34,47,7.103,0.403
2651814.33,711505.23,14-11-2024,0.0394918981481481,7.15,-54.78,47,7.103,-0.0470000000000006
2651813.7,711505.09,14-11-2024,0.0395023148148148,7.05,-54.55,47,7.103,0.0529999999999999
2651813.08,711504.86,14-11-2024,0.0395127314814815,6.94,-54.43,47,7.103,0.162999999999999
2651812.52,711504.6,14-11-2024,0.0395243055555556,6.83,-54.42,47,7.103,0.273
2651811.92,711504.39,14-11-2024,0.0395474537037037,6.7,-54.27,47,7.103,0.403
2651810.9,711503.98,14-11-2024,0.0395590277777778,6.57,-54.08,47,7.103,0.532999999999999
2651810.43,711503.73,14-11-2024,0.0395717592592593,6.44,-54.02,47,7.103,0.662999999999999
2651810.05,711503.52,14-11-2024,0.0395833333333333,6.34,-53.96,47,7.103,0.763
2651809.68,711503.36,14-11-2024,0.03959375,6.22,-53.81,47,7.103,0.883
2651809.47,711503.19,14-11-2024,0.0396076388888889,6.14,-53.8,47,7.103,0.963
2651809.29,711502.98,14-11-2024,0.0396180555555556,6.08,-53.75,47,7.103,1.023
2651809.24,711502.8,14-11-2024,0.0396296296296296,6.06,-53.86,47,7.103,1.043
2651809.11,711502.59,14-11-2024,0.0396412037037037,6.03,-53.65,47,7.103,1.073
2651809.22,711502.34,14-11-2024,0.0396539351851852,6.02,-53.75,47,7.103,1.083
2651809.21,711501.92,14-11-2024,0.0396655092592593,6.02,-53.6,47,7.103,1.083
2651809.45,711501.48,14-11-2024,0.0396759259259259,6.05,-53.71,47,7.103,1.053
2651809.7,711500.96,14-11-2024,0.0396875,6.08,-53.61,47,7.103,1.023
2651828.12,711480.25,14-11-2024,0.0401157407407407,6.76,-54.93,48,7.103,0.343
2651828.64,711479.66,14-11-2024,0.0401284722222222,6.74,-54.88,48,7.103,0.363
2651829.14,711479.21,14-11-2024,0.0401377314814815,6.73,-54.84,48,7.103,0.372999999999999
2651830.05,711478.47,14-11-2024,0.040162037037037,6.73,-54.77,48,7.103,0.372999999999999
2651829.59,711478.8,14-11-2024,0.0401493055555556,6.73,-54.77,48,7.103,0.372999999999999
2651830.49,711478.18,14-11-2024,0.0401736111111111,6.72,-54.81,48,7.103,0.383
2651830.91,711477.99,14-11-2024,0.0401863425925926,6.72,-54.82,48,7.103,0.383
2651831.32,711477.9,14-11-2024,0.0401967592592593,6.71,-54.82,48,7.103,0.393
2651831.71,711477.85,14-11-2024,0.0402083333333333,6.7,-54.8,48,7.103,0.403
2651832.09,711477.89,14-11-2024,0.0402199074074074,6.71,-54.84,48,7.103,0.393
2651832.52,711477.99,14-11-2024,0.0402303240740741,6.72,-54.89,48,7.103,0.383
2651833.03,711478.21,14-11-2024,0.0402453703703704,6.75,-54.88,48,7.103,0.353
2651833.6,711478.48,14-11-2024,0.0402546296296296,6.79,-54.83,48,7.103,0.313
2651834.28,711478.84,14-11-2024,0.0402662037037037,6.98,-55.04,48,7.103,0.122999999999999
2651835.1,711479.23,14-11-2024,0.0402777777777778,7.21,-55.24,48,7.103,-0.107
2651836.02,711479.7,14-11-2024,0.0402893518518519,7.48,-55.47,48,7.103,-0.377000000000001
2651837.05,711480.25,14-11-2024,0.0403020833333333,7.78,-55.75,48,7.103,-0.677
2651838.23,711480.71,14-11-2024,0.0403125,8.11,-56.05,48,7.103,-1.007
2651839.52,711481.18,14-11-2024,0.0403229166666667,8.49,-56.48,48,7.103,-1.387
2651840.88,711481.61,14-11-2024,0.0403356481481481,8.86,-56.83,48,7.103,-1.757
2651842.33,711482.07,14-11-2024,0.0403472222222222,9.25,-57.2,48,7.103,-2.147
2651843.86,711482.44,14-11-2024,0.0403599537037037,9.66,-57.55,48,7.103,-2.557
2651845.45,711482.75,14-11-2024,0.0403703703703704,10.08,-57.97,48,7.103,-2.977
2651848.94,711483.19,14-11-2024,0.0403935185185185,10.51,-58.38,48,7.103,-3.407
2651847.14,711482.98,14-11-2024,0.0403819444444444,10.84,-58.71,48,7.103,-3.737
2651850.87,711483.23,14-11-2024,0.0404050925925926,11.13,-59.04,48,7.103,-4.027
2651852.92,711483.22,14-11-2024,0.0404178240740741,11.39,-59.32,48,7.103,-4.287
2651855.04,711483.27,14-11-2024,0.0404270833333333,11.63,-59.51,48,7.103,-4.527
2651857.28,711483.21,14-11-2024,0.0404398148148148,11.84,-59.77,48,7.103,-4.737
2651859.54,711483.16,14-11-2024,0.0404513888888889,12,-59.97,48,7.103,-4.897
2651861.83,711483.16,14-11-2024,0.040462962962963,12.15,-60.16,48,7.103,-5.047
2651864.18,711483.24,14-11-2024,0.0404756944444444,12.28,-60.26,48,7.103,-5.177
2651866.61,711483.34,14-11-2024,0.0404849537037037,12.38,-60.37,48,7.103,-5.277
2651869.12,711483.48,14-11-2024,0.0404976851851852,12.42,-60.48,48,7.103,-5.317
2651871.67,711483.65,14-11-2024,0.0405092592592593,12.43,-60.47,48,7.103,-5.327
2651874.23,711483.91,14-11-2024,0.0405208333333333,12.38,-60.46,48,7.103,-5.277
2651876.83,711484.19,14-11-2024,0.0405335648148148,12.31,-60.36,48,7.103,-5.207
2651879.49,711484.52,14-11-2024,0.0405439814814815,12.22,-60.28,48,7.103,-5.117
2651882.17,711484.92,14-11-2024,0.0405555555555556,12.11,-60.18,48,7.103,-5.007
2651884.85,711485.37,14-11-2024,0.0405671296296296,12.01,-60.03,48,7.103,-4.907
2651887.58,711485.82,14-11-2024,0.0405787037037037,11.91,-59.87,48,7.103,-4.807
2651890.32,711486.32,14-11-2024,0.0405914351851852,11.81,-59.79,48,7.103,-4.707
2651893.07,711486.83,14-11-2024,0.0406018518518519,11.71,-59.71,48,7.103,-4.607
2651895.81,711487.38,14-11-2024,0.0406134259259259,11.62,-59.62,48,7.103,-4.517
2651901.34,711488.4,14-11-2024,0.0406365740740741,11.56,-59.53,48,7.103,-4.457
2651898.58,711487.86,14-11-2024,0.0406238425925926,11.51,-59.48,48,7.103,-4.407
2651904.1,711488.89,14-11-2024,0.040650462962963,11.48,-59.43,48,7.103,-4.377
2651906.83,711489.42,14-11-2024,0.0406597222222222,11.48,-59.42,48,7.103,-4.377
2651909.53,711489.93,14-11-2024,0.0406712962962963,11.48,-59.35,48,7.103,-4.377
2651912.25,711490.42,14-11-2024,0.0406828703703704,11.51,-59.42,48,7.103,-4.407
2651914.93,711490.89,14-11-2024,0.0406944444444444,11.55,-59.42,48,7.103,-4.447
2651920.36,711491.71,14-11-2024,0.0407175925925926,11.59,-59.58,48,7.103,-4.487
2651923.04,711492.11,14-11-2024,0.0407280092592593,11.65,-59.61,48,7.103,-4.547
2651925.71,711492.53,14-11-2024,0.0407407407407407,11.7,-59.61,48,7.103,-4.597
2651928.35,711492.83,14-11-2024,0.0407523148148148,11.75,-59.61,48,7.103,-4.647
2651933.64,711493.34,14-11-2024,0.0407743055555556,11.81,-59.72,48,7.103,-4.707
2651931.01,711493.1,14-11-2024,0.0407650462962963,11.86,-59.77,48,7.103,-4.757
2651936.23,711493.58,14-11-2024,0.0407858796296296,11.91,-59.81,48,7.103,-4.807
2651938.81,711493.73,14-11-2024,0.0407974537037037,11.95,-59.81,48,7.103,-4.847
2651941.41,711493.86,14-11-2024,0.0408090277777778,12,-59.94,48,7.103,-4.897
2651943.97,711493.97,14-11-2024,0.0408229166666667,12.05,-59.93,48,7.103,-4.947
2651946.53,711494.12,14-11-2024,0.0408333333333333,12.08,-59.99,48,7.103,-4.977
2651949.05,711494.18,14-11-2024,0.04084375,12.11,-60.01,48,7.103,-5.007
2651951.61,711494.18,14-11-2024,0.0408564814814815,12.14,-60.12,48,7.103,-5.037
2651954.12,711494.22,14-11-2024,0.0408680555555556,12.17,-60.1,48,7.103,-5.067
2651956.61,711494.23,14-11-2024,0.040880787037037,12.2,-60.12,48,7.103,-5.097
2651959.1,711494.23,14-11-2024,0.0408912037037037,12.22,-60.17,48,7.103,-5.117
2651961.57,711494.22,14-11-2024,0.0409027777777778,12.25,-60.2,48,7.103,-5.147
2651963.99,711494.29,14-11-2024,0.0409143518518519,12.29,-60.31,48,7.103,-5.187
2651966.39,711494.31,14-11-2024,0.0409259259259259,12.32,-60.23,48,7.103,-5.217
2651968.79,711494.43,14-11-2024,0.0409386574074074,12.35,-60.3,48,7.103,-5.247
2651971.2,711494.54,14-11-2024,0.0409490740740741,12.37,-60.27,48,7.103,-5.267
2651973.62,711494.78,14-11-2024,0.0409606481481481,12.41,-60.32,48,7.103,-5.307
2651976.05,711495.14,14-11-2024,0.0409722222222222,12.43,-60.31,48,7.103,-5.327
2651978.53,711495.57,14-11-2024,0.0409826388888889,12.45,-60.4,48,7.103,-5.347
2651981,711496.08,14-11-2024,0.0409965277777778,12.47,-60.38,48,7.103,-5.367
2651983.48,711496.76,14-11-2024,0.0410069444444444,12.5,-60.45,48,7.103,-5.397
2651985.95,711497.5,14-11-2024,0.0410173611111111,12.52,-60.34,48,7.103,-5.417
2651988.45,711498.37,14-11-2024,0.0410300925925926,12.55,-60.5,48,7.103,-5.447
2651990.98,711499.25,14-11-2024,0.0410416666666667,12.57,-60.48,48,7.103,-5.467
2651993.51,711500.3,14-11-2024,0.0410543981481481,12.61,-60.68,48,7.103,-5.507
2651996.04,711501.34,14-11-2024,0.0410648148148148,12.63,-60.54,48,7.103,-5.527
2651998.58,711502.48,14-11-2024,0.0410763888888889,12.68,-60.64,48,7.103,-5.577
2652001.15,711503.47,14-11-2024,0.041087962962963,12.74,-60.7,48,7.103,-5.637
2652003.69,711504.5,14-11-2024,0.0410983796296296,12.81,-60.79,48,7.103,-5.707
2652006.21,711505.5,14-11-2024,0.0411122685185185,12.83,-60.78,48,7.103,-5.727
2652008.72,711506.31,14-11-2024,0.0411215277777778,12.85,-60.73,48,7.103,-5.747
2652011.27,711507.14,14-11-2024,0.0411342592592593,12.86,-60.87,48,7.103,-5.757
2652013.76,711507.76,14-11-2024,0.0411458333333333,12.86,-60.8,48,7.103,-5.757
2652016.23,711508.41,14-11-2024,0.0411574074074074,12.85,-60.88,48,7.103,-5.747
2652018.68,711508.9,14-11-2024,0.0411701388888889,12.86,-60.86,48,7.103,-5.757
2652021.09,711509.35,14-11-2024,0.0411805555555556,12.87,-60.93,48,7.103,-5.767
2652023.41,711509.67,14-11-2024,0.0411921296296296,12.87,-60.92,48,7.103,-5.767
2652025.73,711510.01,14-11-2024,0.0412037037037037,12.84,-60.96,48,7.103,-5.737
2652028.04,711510.19,14-11-2024,0.0412152777777778,12.8,-60.89,48,7.103,-5.697
2652030.37,711510.33,14-11-2024,0.0412280092592593,12.77,-60.92,48,7.103,-5.667
2652032.64,711510.46,14-11-2024,0.0412384259259259,12.79,-60.86,48,7.103,-5.687
2652037.2,711510.66,14-11-2024,0.0412615740740741,12.81,-60.8,48,7.103,-5.707
2652034.9,711510.6,14-11-2024,0.04125,12.83,-60.82,48,7.103,-5.727
2652039.52,711510.76,14-11-2024,0.0412743055555556,12.86,-60.91,48,7.103,-5.757
2652041.82,711510.88,14-11-2024,0.0412858796296296,12.92,-60.87,48,7.103,-5.817
2652044.14,711511.04,14-11-2024,0.0412962962962963,12.94,-60.86,48,7.103,-5.837
2652046.45,711511.26,14-11-2024,0.0413078703703704,12.93,-60.85,48,7.103,-5.827
2652048.8,711511.46,14-11-2024,0.0413194444444444,12.94,-60.94,48,7.103,-5.837
2652051.16,711511.7,14-11-2024,0.0413310185185185,12.94,-60.96,48,7.103,-5.837
2652055.92,711512.22,14-11-2024,0.0413541666666667,12.96,-61.01,48,7.103,-5.857
2652058.31,711512.48,14-11-2024,0.0413657407407407,12.97,-60.99,48,7.103,-5.867
2652060.7,711512.79,14-11-2024,0.0413773148148148,12.94,-61.01,48,7.103,-5.837
2652063.08,711513.09,14-11-2024,0.0413888888888889,12.86,-60.92,48,7.103,-5.757
2652065.48,711513.44,14-11-2024,0.0414027777777778,12.82,-60.94,48,7.103,-5.717
2652070.28,711514.19,14-11-2024,0.0414224537037037,12.82,-60.97,48,7.103,-5.717
2652067.88,711513.8,14-11-2024,0.041412037037037,12.76,-60.91,48,7.103,-5.657
2652072.74,711514.52,14-11-2024,0.0414340277777778,12.71,-60.88,48,7.103,-5.607
2652075.21,711514.83,14-11-2024,0.0414467592592593,12.66,-60.88,48,7.103,-5.557
2652077.66,711515.09,14-11-2024,0.0414594907407407,12.62,-60.86,48,7.103,-5.517
2652080.06,711515.38,14-11-2024,0.0414699074074074,12.5,-60.69,48,7.103,-5.397
2652082.48,711515.6,14-11-2024,0.0414814814814815,12.38,-60.59,48,7.103,-5.277
2652087.31,711516.06,14-11-2024,0.0415034722222222,12.32,-60.52,48,7.103,-5.217
2652084.89,711515.83,14-11-2024,0.0414930555555556,12.21,-60.41,48,7.103,-5.107
2652089.69,711516.32,14-11-2024,0.0415173611111111,12.24,-60.31,48,7.103,-5.137
2652092.08,711516.53,14-11-2024,0.0415277777777778,12.22,-60.21,48,7.103,-5.117
2652094.52,711516.78,14-11-2024,0.0415393518518519,12.18,-60.22,48,7.103,-5.077
2652096.97,711516.96,14-11-2024,0.0415509259259259,12.13,-60.13,48,7.103,-5.027
2652099.42,711517.23,14-11-2024,0.0415625,12.19,-60.19,48,7.103,-5.087
2652104.45,711517.8,14-11-2024,0.0415856481481481,12.2,-60.27,48,7.103,-5.097
2652101.91,711517.48,14-11-2024,0.0415763888888889,12.23,-60.3,48,7.103,-5.127
2652107.01,711518.08,14-11-2024,0.0415972222222222,12.3,-60.35,48,7.103,-5.197
2652109.59,711518.4,14-11-2024,0.0416087962962963,12.34,-60.49,48,7.103,-5.237
2652112.16,711518.74,14-11-2024,0.0416203703703704,12.43,-60.57,48,7.103,-5.327
2652114.77,711519.05,14-11-2024,0.0416331018518519,12.53,-60.71,48,7.103,-5.427
2652117.36,711519.4,14-11-2024,0.0416423611111111,12.54,-60.75,48,7.103,-5.437
2652122.51,711520.08,14-11-2024,0.0416655092592593,12.55,-60.79,48,7.103,-5.447
2652119.95,711519.77,14-11-2024,0.0416539351851852,12.58,-60.82,48,7.103,-5.477
2652125.09,711520.48,14-11-2024,0.0000115740740740741,12.67,-60.99,48,7.103,-5.567
2652127.63,711520.83,14-11-2024,0.0000243055555555556,12.65,-60.91,48,7.103,-5.547
2652130.15,711521.2,14-11-2024,0.0000347222222222222,12.62,-60.85,48,7.103,-5.517
2652132.7,711521.5,14-11-2024,0.0000462962962962963,12.58,-60.84,48,7.103,-5.477
2652135.26,711521.86,14-11-2024,0.0000578703703703704,12.57,-60.88,48,7.103,-5.467
2652137.8,711522.16,14-11-2024,0.0000694444444444444,12.55,-60.8,48,7.103,-5.447
2652142.94,711522.81,14-11-2024,0.0000925925925925926,12.39,-60.61,48,7.103,-5.287
2652145.63,711523.16,14-11-2024,0.000104166666666667,12.3,-60.58,48,7.103,-5.197
2652148.33,711523.51,14-11-2024,0.000115740740740741,12.23,-60.44,48,7.103,-5.127
2652151.06,711523.91,14-11-2024,0.000127314814814815,12.21,-60.38,48,7.103,-5.107
2652153.81,711524.32,14-11-2024,0.000140046296296296,12.07,-60.2,48,7.103,-4.967
2652156.61,711524.68,14-11-2024,0.000150462962962963,11.89,-60.06,48,7.103,-4.787
2652159.36,711525.17,14-11-2024,0.00016087962962963,11.81,-59.96,48,7.103,-4.707
2652162.11,711525.6,14-11-2024,0.000173611111111111,11.73,-59.77,48,7.103,-4.627
2652164.88,711526.07,14-11-2024,0.000185185185185185,11.65,-59.75,48,7.103,-4.547
2652167.67,711526.42,14-11-2024,0.000197916666666667,11.55,-59.65,48,7.103,-4.447
2652170.45,711526.78,14-11-2024,0.000207175925925926,11.47,-59.69,48,7.103,-4.367
2652173.18,711527.14,14-11-2024,0.00021875,11.49,-59.74,48,7.103,-4.387
2652178.59,711527.75,14-11-2024,0.000243055555555556,11.52,-59.75,48,7.103,-4.417
2652181.29,711528.03,14-11-2024,0.000255787037037037,11.49,-59.68,48,7.103,-4.387
2652183.98,711528.34,14-11-2024,0.000266203703703704,11.46,-59.57,48,7.103,-4.357
2652186.67,711528.67,14-11-2024,0.00027662037037037,11.44,-59.45,48,7.103,-4.337
2652192.16,711529.14,14-11-2024,0.000300925925925926,11.42,-59.45,48,7.103,-4.317
2652189.39,711528.92,14-11-2024,0.000289351851851852,11.38,-59.41,48,7.103,-4.277
2652194.92,711529.39,14-11-2024,0.000313657407407407,11.38,-59.45,48,7.103,-4.277
2652197.69,711529.64,14-11-2024,0.000324074074074074,11.37,-59.37,48,7.103,-4.267
2652200.52,711529.92,14-11-2024,0.000335648148148148,11.4,-59.47,48,7.103,-4.297
2652203.36,711530.1,14-11-2024,0.000346064814814815,11.42,-59.46,48,7.103,-4.317
2652206.2,711530.37,14-11-2024,0.000358796296296296,11.35,-59.39,48,7.103,-4.247
2652211.95,711530.92,14-11-2024,0.000381944444444444,11.29,-59.21,48,7.103,-4.187
2652214.86,711531.13,14-11-2024,0.000393518518518519,11.29,-59.22,48,7.103,-4.187
2652217.77,711531.36,14-11-2024,0.000405092592592593,11.22,-59.2,48,7.103,-4.117
2652220.66,711531.63,14-11-2024,0.000416666666666667,11.2,-59.14,48,7.103,-4.097
2652223.59,711531.85,14-11-2024,0.000429398148148148,11.17,-59.14,48,7.103,-4.067
2652229.42,711532.38,14-11-2024,0.000451388888888889,11.12,-59.11,48,7.103,-4.017
2652232.28,711532.72,14-11-2024,0.000462962962962963,11.07,-59.04,48,7.103,-3.967
2652235.2,711532.99,14-11-2024,0.000474537037037037,11.02,-58.96,48,7.103,-3.917
2652238.14,711533.28,14-11-2024,0.000487268518518519,10.96,-58.9,48,7.103,-3.857
2652241.07,711533.6,14-11-2024,0.000497685185185185,10.91,-58.86,48,7.103,-3.807
2652243.97,711533.92,14-11-2024,0.000508101851851852,10.88,-58.74,48,7.103,-3.777
2652246.91,711534.25,14-11-2024,0.000519675925925926,10.84,-58.74,48,7.103,-3.737
2652249.91,711534.51,14-11-2024,0.000532407407407407,10.78,-58.7,48,7.103,-3.677
2652252.92,711534.71,14-11-2024,0.000545138888888889,10.75,-58.68,48,7.103,-3.647
2652255.85,711534.77,14-11-2024,0.000555555555555556,10.74,-58.67,48,7.103,-3.637
2652261.44,711534.39,14-11-2024,0.000578703703703704,10.73,-58.72,48,7.103,-3.627
2652258.72,711534.69,14-11-2024,0.00056712962962963,10.72,-58.71,48,7.103,-3.617
