N,E,D,T,DBS,UK,Chainage,WL,RL
2651739.28,712475.37,13-11-2024,0.632715741,11.1,-59.45,2944,7.148,-3.952
2651736.27,712474.81,13-11-2024,0.632727315,10.76,-59.11,2944,7.148,-3.612
2651733.25,712474.24,13-11-2024,0.632739583,10.31,-58.64,2944,7.148,-3.162
2651730.25,712473.7,13-11-2024,0.632751042,9.86,-58.17,2944,7.148,-2.712
2651727.35,712473.19,13-11-2024,0.632763426,8.88,-57.2,2944,7.148,-1.732
2651724.56,712472.71,13-11-2024,0.632773958,8.66,-56.97,2944,7.148,-1.512
2651721.89,712472.26,13-11-2024,0.63278588,8.21,-56.55,2944,7.148,-1.062
2651719.34,712471.8,13-11-2024,0.632797338,8.18,-56.53,2944,7.148,-1.032
2651716.91,712471.42,13-11-2024,0.632808796,8.35,-56.7,2944,7.148,-1.202
2651714.57,712471.09,13-11-2024,0.632821759,8.04,-56.39,2944,7.148,-0.892
2651712.36,712470.77,13-11-2024,0.632831481,7.84,-56.19,2944,7.148,-0.692
2651710.19,712470.49,13-11-2024,0.632843866,7.59,-55.95,2944,7.148,-0.442
2651708.1,712470.23,13-11-2024,0.632855671,7.55,-55.9,2944,7.148,-0.402
2651695.16,712468.82,13-11-2024,0.632937153,5.48,-53.79,2944,7.148,1.668
2651693.51,712468.63,13-11-2024,0.632947338,5.33,-53.63,2944,7.148,1.818
2651691.88,712468.48,13-11-2024,0.632958796,5.21,-53.5,2944,7.148,1.938
2651690.31,712468.28,13-11-2024,0.632970833,5.09,-53.39,2944,7.148,2.058
2651688.77,712468.12,13-11-2024,0.632981944,4.99,-53.27,2944,7.148,2.158
2651687.28,712467.94,13-11-2024,0.632994907,4.9,-53.21,2944,7.148,2.248
2651685.82,712467.77,13-11-2024,0.633005324,4.84,-53.08,2944,7.148,2.308
2651684.41,712467.58,13-11-2024,0.633017014,4.71,-52.98,2944,7.148,2.438
2651683.09,712467.44,13-11-2024,0.633028241,4.65,-52.95,2944,7.148,2.498
2651681.9,712467.25,13-11-2024,0.633040162,4.6,-52.93,2944,7.148,2.548
2651680.76,712467.1,13-11-2024,0.633053009,4.5,-52.88,2944,7.148,2.648
2651679.69,712466.95,13-11-2024,0.633063194,4.47,-52.85,2944,7.148,2.678
2651678.69,712466.8,13-11-2024,0.633074537,4.41,-52.79,2944,7.148,2.738
2651677.78,712466.64,13-11-2024,0.633086111,4.32,-52.69,2944,7.148,2.828
2651676.9,712466.48,13-11-2024,0.633097685,4.29,-52.64,2944,7.148,2.858
2651676.07,712466.3,13-11-2024,0.633110764,4.17,-52.52,2944,7.148,2.978
2651675.26,712466.11,13-11-2024,0.633121296,4.1,-52.43,2944,7.148,3.048
2651674.5,712465.9,13-11-2024,0.633133218,4.07,-52.4,2944,7.148,3.078
2651673.78,712465.68,13-11-2024,0.633144676,4.01,-52.36,2944,7.148,3.138
2651673.1,712465.45,13-11-2024,0.633156366,3.94,-52.27,2944,7.148,3.208
2651672.45,712465.2,13-11-2024,0.633169213,3.8,-52.12,2944,7.148,3.348
2651671.83,712464.95,13-11-2024,0.633179514,3.7,-52.02,2944,7.148,3.448
2651671.24,712464.68,13-11-2024,0.633191088,3.58,-51.91,2944,7.148,3.568
2651670.68,712464.41,13-11-2024,0.633202315,3.48,-51.8,2944,7.148,3.668
2651670.16,712464.13,13-11-2024,0.633214468,3.34,-51.64,2944,7.148,3.808
2651669.73,712463.88,13-11-2024,0.633226968,3.24,-51.55,2944,7.148,3.908
2651669.37,712463.65,13-11-2024,0.633236806,3.21,-51.52,2944,7.148,3.938
2651669.07,712463.45,13-11-2024,0.633249306,3.09,-51.38,2944,7.148,4.058
2651668.83,712463.24,13-11-2024,0.633260301,3.06,-51.35,2944,7.148,4.088
2651668.64,712463.02,13-11-2024,0.633271644,3.03,-51.33,2944,7.148,4.118
2651668.43,712462.74,13-11-2024,0.633284375,3.06,-51.35,2944,7.148,4.088
2651668.31,712462.46,13-11-2024,0.633294676,2.99,-51.29,2944,7.148,4.158
2651668.17,712462.11,13-11-2024,0.633306481,3.02,-51.21,2944,7.148,4.128
2651668.09,712461.79,13-11-2024,0.633318403,2.97,-50.99,2944,7.148,4.178
2651667.95,712461.41,13-11-2024,0.633329861,3.02,-51.04,2944,7.148,4.128
2651667.8,712461.1,13-11-2024,0.633343056,2.99,-50.98,2944,7.148,4.158
2651672.51,712445.91,13-11-2024,0.633607755,2.81,-51.31,3099,7.148,4.338
2651673.02,712445.29,13-11-2024,0.633619097,2.96,-51.42,3099,7.148,4.188
2651673.62,712444.79,13-11-2024,0.633631713,2.89,-51.51,3099,7.148,4.258
2651674.08,712444.26,13-11-2024,0.63364213,3.03,-51.58,3099,7.148,4.118
2651674.66,712443.91,13-11-2024,0.633653935,2.94,-51.6,3099,7.148,4.208
2651675.17,712443.49,13-11-2024,0.633665741,3.02,-51.61,3099,7.148,4.128
2651675.68,712443.23,13-11-2024,0.633676852,2.99,-51.65,3099,7.148,4.158
2651676.06,712442.84,13-11-2024,0.633690046,3.02,-51.61,3099,7.148,4.128
2651676.52,712442.61,13-11-2024,0.633699769,3.05,-51.72,3099,7.148,4.098
2651676.95,712442.4,13-11-2024,0.633711111,3.08,-51.74,3099,7.148,4.068
2651677.4,712442.22,13-11-2024,0.633722917,3.26,-51.97,3099,7.148,3.888
2651677.95,712442.08,13-11-2024,0.633734954,3.2,-51.84,3099,7.148,3.948
2651678.42,712441.95,13-11-2024,0.633747685,3.36,-52.02,3099,7.148,3.788
2651678.91,712441.83,13-11-2024,0.633757523,3.54,-52.19,3099,7.148,3.608
2651679.4,712441.77,13-11-2024,0.633769213,3.8,-52.44,3099,7.148,3.348
2651679.9,712441.71,13-11-2024,0.633780787,4.08,-52.71,3099,7.148,3.068
2651680.44,712441.73,13-11-2024,0.633792593,4.5,-53.14,3099,7.148,2.648
2651681.03,712441.77,13-11-2024,0.633805093,5.55,-54.17,3099,7.148,1.598
2651681.72,712441.91,13-11-2024,0.633815278,5.83,-54.44,3099,7.148,1.318
2651682.51,712442.09,13-11-2024,0.633827431,6.22,-54.82,3099,7.148,0.928
2651683.4,712442.35,13-11-2024,0.633838889,6.61,-55.23,3099,7.148,0.538
2651684.42,712442.68,13-11-2024,0.633850347,7.52,-56.12,3099,7.148,-0.372
2651685.54,712443.1,13-11-2024,0.633863194,7.52,-56.14,3099,7.148,-0.372
2651686.81,712443.55,13-11-2024,0.633873611,7.58,-56.17,3099,7.148,-0.432
2651688.2,712444.13,13-11-2024,0.633885532,7.64,-56.25,3099,7.148,-0.492
2651689.79,712444.68,13-11-2024,0.633896296,8.09,-56.65,3099,7.148,-0.942
2651691.42,712445.25,13-11-2024,0.633908218,8.14,-56.69,3099,7.148,-0.992
2651693.17,712445.84,13-11-2024,0.633920949,8.3,-56.87,3099,7.148,-1.152
2651695.03,712446.39,13-11-2024,0.633931366,8.38,-56.94,3099,7.148,-1.232
2651696.99,712446.91,13-11-2024,0.633942593,8.52,-57.16,3099,7.148,-1.372
2651699.09,712447.44,13-11-2024,0.633954745,8.92,-57.49,3099,7.148,-1.772
2651701.2,712447.93,13-11-2024,0.633966898,9.16,-57.81,3099,7.148,-2.012
2651703.4,712448.39,13-11-2024,0.633979051,9.47,-58.08,3099,7.148,-2.322
2651705.63,712448.86,13-11-2024,0.633988889,9.77,-58.42,3099,7.148,-2.622
2651707.93,712449.25,13-11-2024,0.634001042,9.93,-58.66,3099,7.148,-2.782
2651710.26,712449.65,13-11-2024,0.634012269,10.08,-58.84,3099,7.148,-2.932
2651712.67,712450.08,13-11-2024,0.634023958,10.3,-59.05,3099,7.148,-3.152
2651715.1,712450.46,13-11-2024,0.634037269,10.55,-59.22,3099,7.148,-3.402
2651717.57,712450.81,13-11-2024,0.634047222,10.76,-59.42,3099,7.148,-3.612
2651720.04,712451.17,13-11-2024,0.634058449,11.1,-59.79,3099,7.148,-3.952
2651722.52,712451.53,13-11-2024,0.634070602,11.11,-59.85,3099,7.148,-3.962
2651725.02,712451.93,13-11-2024,0.634082292,11.2,-59.94,3099,7.148,-4.052
2651727.57,712452.4,13-11-2024,0.634095023,11.54,-60.23,3099,7.148,-4.392
2651730.1,712452.87,13-11-2024,0.63410463,11.65,-60.29,3099,7.148,-4.502
2651732.61,712453.41,13-11-2024,0.63411713,11.72,-60.42,3099,7.148,-4.572
2651735.13,712453.96,13-11-2024,0.634128241,11.62,-60.36,3099,7.148,-4.472
2651737.69,712454.57,13-11-2024,0.634139583,11.28,-60.01,3099,7.148,-4.132
2651740.26,712455.21,13-11-2024,0.634152778,10.86,-59.58,3099,7.148,-3.712
2651742.85,712455.87,13-11-2024,0.634162963,11.1,-59.81,3099,7.148,-3.952
2651745.43,712456.56,13-11-2024,0.634174537,11.48,-60.21,3099,7.148,-4.332
2651748.02,712457.23,13-11-2024,0.634185995,11.87,-60.6,3099,7.148,-4.722
2651750.63,712457.94,13-11-2024,0.634197569,12.28,-61.02,3099,7.148,-5.132
2651753.26,712458.64,13-11-2024,0.634210185,12.31,-60.99,3099,7.148,-5.162
2651755.84,712459.35,13-11-2024,0.634221065,12.22,-60.89,3099,7.148,-5.072
2651758.43,712460.06,13-11-2024,0.634232407,12.61,-61.28,3099,7.148,-5.462
2651761,712460.8,13-11-2024,0.63424375,13.01,-61.69,3099,7.148,-5.862
2651763.59,712461.55,13-11-2024,0.634255556,13.23,-61.9,3099,7.148,-6.082
2651766.19,712462.28,13-11-2024,0.634268056,13.11,-61.84,3099,7.148,-5.962
2651768.84,712463.01,13-11-2024,0.634278588,13.14,-61.83,3099,7.148,-5.992
2651771.46,712463.69,13-11-2024,0.634290278,13.48,-62.19,3099,7.148,-6.332
2651774.04,712464.32,13-11-2024,0.634301852,13.45,-62.14,3099,7.148,-6.302
2651776.61,712464.82,13-11-2024,0.634313426,13.51,-62.19,3099,7.148,-6.362
2651779.14,712465.18,13-11-2024,0.634326042,13.67,-62.38,3099,7.148,-6.522
2651781.68,712465.48,13-11-2024,0.63433669,16.19,-64.88,3099,7.148,-9.042
2651784.21,712465.72,13-11-2024,0.634348032,16,-64.58,3099,7.148,-8.852
2651786.68,712465.85,13-11-2024,0.634359606,15.57,-64.04,3099,7.148,-8.422
2651789.15,712465.94,13-11-2024,0.634371065,15.64,-64.07,3099,7.148,-8.492
2651791.63,712466.03,13-11-2024,0.634384144,16.12,-64.52,3099,7.148,-8.972
2651794.08,712466.11,13-11-2024,0.634394213,16.8,-65.25,3099,7.148,-9.652
2651796.58,712466.23,13-11-2024,0.634406481,17.12,-65.56,3099,7.148,-9.972
2651799.09,712466.37,13-11-2024,0.634417593,17.71,-66.09,3099,7.148,-10.562
2651829.83,712471.12,13-11-2024,0.634557639,0.49,-49.08,3099,7.148,6.658
2651837.73,712473.01,13-11-2024,0.634591319,1.46,-50.14,3099,7.148,5.688
2651853.69,712476.47,13-11-2024,0.634660185,1.08,-49.65,3099,7.148,6.068
2651864.22,712477.8,13-11-2024,0.634706829,0.95,-49.41,3099,7.148,6.198
2651937.05,712488.65,13-11-2024,0.635031019,3.03,-51.48,3099,7.148,4.118
2651944.69,712488.94,13-11-2024,0.635065856,2.65,-50.98,3099,7.148,4.498
2651957.49,712490.23,13-11-2024,0.63512338,1.09,-49.35,3099,7.148,6.058
2651960.09,712490.58,13-11-2024,0.635136574,2.09,-50.36,3099,7.148,5.058
2651965.32,712491.35,13-11-2024,0.635158102,0.99,-49.36,3099,7.148,6.158
2651983.7,712494.3,13-11-2024,0.635239468,1.45,-49.71,3099,7.148,5.698
2652012.99,712498.36,13-11-2024,0.635368287,1.79,-49.94,3099,7.148,5.358
2652020.89,712499.45,13-11-2024,0.635401157,0.87,-49.17,3099,7.148,6.278
2652026.11,712500.3,13-11-2024,0.635425926,1.63,-49.98,3099,7.148,5.518
2652041.9,712503.23,13-11-2024,0.63549375,0.78,-49.12,3099,7.148,6.368
2652044.55,712503.73,13-11-2024,0.635505556,0.93,-49.24,3099,7.148,6.218
2652047.24,712504.26,13-11-2024,0.635517014,1.75,-49.97,3099,7.148,5.398
2652062.31,712480.58,13-11-2024,0.636130787,1.04,-47.83,3254,7.148,6.108
2652060.34,712480.57,13-11-2024,0.636142824,1.01,-47.82,3254,7.148,6.138
2652058.3,712480.56,13-11-2024,0.636153704,0.98,-47.96,3254,7.148,6.168
2652056.16,712480.54,13-11-2024,0.636165278,1.11,-48.09,3254,7.148,6.038
2652053.94,712480.49,13-11-2024,0.636177778,1.05,-48.11,3254,7.148,6.098
2652051.72,712480.42,13-11-2024,0.636188194,0.86,-47.79,3254,7.148,6.288
2652039.66,712480.05,13-11-2024,0.636246296,0.41,-47.45,3254,7.148,6.738
2652029.17,712479.39,13-11-2024,0.636293519,0.96,-48.01,3254,7.148,6.188
2652026.55,712479.16,13-11-2024,0.636304167,1.32,-48.4,3254,7.148,5.828
2652021.2,712478.71,13-11-2024,0.636327546,0.53,-47.58,3254,7.148,6.618
2652013,712477.98,13-11-2024,0.636361806,4.68,-51.72,3254,7.148,2.468
2651974.13,712473.14,13-11-2024,0.636525694,1.46,-48.99,3254,7.148,5.688
2651971.39,712472.75,13-11-2024,0.636535764,1.11,-48.72,3254,7.148,6.038
2651954.86,712470,13-11-2024,0.636605671,4.08,-51.68,3254,7.148,3.068
2651941.09,712467.45,13-11-2024,0.636663079,1.29,-48.97,3254,7.148,5.858
2651927.47,712464.66,13-11-2024,0.636720718,1.24,-48.73,3254,7.148,5.908
2651919.26,712462.99,13-11-2024,0.63675706,1.04,-48.46,3254,7.148,6.108
2651916.47,712462.49,13-11-2024,0.63676713,0.96,-48.38,3254,7.148,6.188
2651905.24,712460.74,13-11-2024,0.636814699,0.46,-48.04,3254,7.148,6.688
2651891.1,712458.87,13-11-2024,0.636872917,0.95,-48.58,3254,7.148,6.198
2651885.45,712458.03,13-11-2024,0.636894792,1.48,-48.91,3254,7.148,5.668
2651848.3,712452.46,13-11-2024,0.637046412,2.81,-50.45,3254,7.148,4.338
2651819.47,712448.35,13-11-2024,0.637161921,0.5,-47.68,3254,7.148,6.648
2651796.64,712444.68,13-11-2024,0.637253241,17.85,-64.49,3254,7.148,-10.702
2651793.8,712444.2,13-11-2024,0.637265046,17.4,-64.01,3254,7.148,-10.252
2651790.93,712443.77,13-11-2024,0.637278009,16.94,-63.58,3254,7.148,-9.792
2651788.05,712443.27,13-11-2024,0.637287731,16.55,-63.22,3254,7.148,-9.402
2651785.18,712442.77,13-11-2024,0.637299653,16.44,-62.98,3254,7.148,-9.292
2651782.29,712442.28,13-11-2024,0.637310995,16.07,-62.67,3254,7.148,-8.922
2651779.38,712441.88,13-11-2024,0.637322685,15.61,-62.2,3254,7.148,-8.462
2651776.49,712441.42,13-11-2024,0.637335648,15.45,-62.07,3254,7.148,-8.302
2651773.63,712440.93,13-11-2024,0.637346296,15.17,-61.71,3254,7.148,-8.022
2651770.77,712440.41,13-11-2024,0.63735787,14.74,-61.16,3254,7.148,-7.592
2651767.9,712439.9,13-11-2024,0.637369329,14.25,-60.63,3254,7.148,-7.102
2651765.05,712439.36,13-11-2024,0.63738044,14.28,-60.66,3254,7.148,-7.132
2651762.21,712438.79,13-11-2024,0.637393403,13.85,-60.1,3254,7.148,-6.702
2651759.38,712438.2,13-11-2024,0.637403819,13.59,-59.73,3254,7.148,-6.442
2651756.54,712437.56,13-11-2024,0.637415972,13.54,-59.59,3254,7.148,-6.392
2651753.65,712436.91,13-11-2024,0.637426852,13.51,-59.57,3254,7.148,-6.362
2651750.9,712436.29,13-11-2024,0.637438657,13.42,-59.4,3254,7.148,-6.272
2651748.21,712435.71,13-11-2024,0.63745162,13.39,-59.45,3254,7.148,-6.242
2651745.66,712435.16,13-11-2024,0.637461458,13.56,-59.57,3254,7.148,-6.412
2651743.2,712434.63,13-11-2024,0.637473727,12.48,-58.39,3254,7.148,-5.332
2651740.81,712434.18,13-11-2024,0.637484375,12.46,-58.34,3254,7.148,-5.312
2651738.46,712433.79,13-11-2024,0.637496528,12.39,-58.42,3254,7.148,-5.242
2651736.21,712433.45,13-11-2024,0.637508912,12.3,-58.34,3254,7.148,-5.152
2651734.03,712433.15,13-11-2024,0.63751956,12.14,-58.09,3254,7.148,-4.992
2651731.87,712432.91,13-11-2024,0.637531019,12.19,-58.19,3254,7.148,-5.042
2651729.78,712432.75,13-11-2024,0.637542361,12.08,-58.21,3254,7.148,-4.932
2651727.76,712432.62,13-11-2024,0.637553935,11.66,-57.83,3254,7.148,-4.512
2651725.83,712432.47,13-11-2024,0.637566898,11.37,-57.46,3254,7.148,-4.222
2651723.9,712432.39,13-11-2024,0.637577315,11.32,-57.45,3254,7.148,-4.172
2651722.02,712432.32,13-11-2024,0.637588657,11.28,-57.48,3254,7.148,-4.132
2651720.17,712432.28,13-11-2024,0.637600116,11.23,-57.44,3254,7.148,-4.082
2651718.44,712432.19,13-11-2024,0.637612269,11.16,-57.29,3254,7.148,-4.012
2651716.73,712432.14,13-11-2024,0.637624537,11.22,-57.27,3254,7.148,-4.072
2651715.06,712432.09,13-11-2024,0.637634838,10.94,-56.95,3254,7.148,-3.792
2651713.43,712432.04,13-11-2024,0.637646759,10.42,-56.34,3254,7.148,-3.272
2651711.83,712431.97,13-11-2024,0.637658102,10.3,-56.15,3254,7.148,-3.152
2651710.23,712431.94,13-11-2024,0.63766956,10.14,-56.05,3254,7.148,-2.992
2651708.66,712431.9,13-11-2024,0.637682523,10.12,-56.08,3254,7.148,-2.972
2651707.15,712431.87,13-11-2024,0.637693056,10.02,-55.92,3254,7.148,-2.872
2651705.69,712431.82,13-11-2024,0.637704398,9.99,-55.85,3254,7.148,-2.842
2651704.27,712431.79,13-11-2024,0.637715972,9.9,-55.68,3254,7.148,-2.752
2651702.9,712431.73,13-11-2024,0.637728125,9.81,-55.57,3254,7.148,-2.662
2651701.6,712431.65,13-11-2024,0.637740741,9.63,-55.29,3254,7.148,-2.482
2651700.32,712431.57,13-11-2024,0.637751157,9.78,-55.42,3254,7.148,-2.632
2651699.08,712431.47,13-11-2024,0.6377625,9.77,-55.34,3254,7.148,-2.622
2651697.86,712431.32,13-11-2024,0.637774421,9.44,-54.97,3254,7.148,-2.292
2651696.66,712431.15,13-11-2024,0.637785417,8.6,-54.1,3254,7.148,-1.452
2651695.48,712430.96,13-11-2024,0.63779838,8.52,-53.97,3254,7.148,-1.372
2651694.33,712430.76,13-11-2024,0.637808565,8.27,-53.69,3254,7.148,-1.122
2651693.2,712430.56,13-11-2024,0.63782037,7.33,-52.72,3254,7.148,-0.182
2651692.12,712430.33,13-11-2024,0.637832176,6.85,-52.22,3254,7.148,0.298
2651691.1,712430.16,13-11-2024,0.637843634,5.53,-50.83,3254,7.148,1.618
2651690.18,712430,13-11-2024,0.637856597,6.2,-51.46,3254,7.148,0.948
2651689.31,712429.85,13-11-2024,0.637866782,5.87,-51.11,3254,7.148,1.278
2651688.41,712429.67,13-11-2024,0.637878009,5.76,-51.14,3254,7.148,1.388
2651687.66,712429.55,13-11-2024,0.637889583,5.28,-50.63,3254,7.148,1.868
2651686.98,712429.41,13-11-2024,0.637901505,3.79,-49.11,3254,7.148,3.358
2651686.33,712429.3,13-11-2024,0.637914005,3.36,-48.63,3254,7.148,3.788
2651685.67,712429.15,13-11-2024,0.63792419,3.11,-48.38,3254,7.148,4.038
2651685.09,712429.04,13-11-2024,0.637936111,3.03,-48.26,3254,7.148,4.118
2651684.5,712428.93,13-11-2024,0.637947801,3.02,-48.3,3254,7.148,4.128
2651683.96,712428.79,13-11-2024,0.637959491,2.99,-48.28,3254,7.148,4.158
2651683.42,712428.64,13-11-2024,0.637971759,2.96,-48.29,3254,7.148,4.188
2651682.92,712428.5,13-11-2024,0.637982407,2.99,-48.32,3254,7.148,4.158
2651682.4,712428.38,13-11-2024,0.63799375,2.99,-48.47,3254,7.148,4.158
2651681.94,712428.23,13-11-2024,0.638005324,3,-48.47,3254,7.148,4.148
2651681.49,712428.04,13-11-2024,0.638017014,2.97,-48.43,3254,7.148,4.178
2651681.07,712427.85,13-11-2024,0.638029861,2.99,-48.44,3254,7.148,4.158
2651680.62,712427.68,13-11-2024,0.638040394,2.97,-48.58,3254,7.148,4.178
2651680.25,712427.46,13-11-2024,0.638051736,2.97,-48.57,3254,7.148,4.178
2651679.9,712427.23,13-11-2024,0.638063194,2.96,-48.53,3254,7.148,4.188
2651679.61,712427.05,13-11-2024,0.638075231,2.94,-48.46,3254,7.148,4.208
2651679.11,712426.74,13-11-2024,0.638097917,2.93,-48.53,3254,7.148,4.218
2651679.31,712426.88,13-11-2024,0.638087731,2.93,-48.53,3254,7.148,4.218
2651678.93,712426.55,13-11-2024,0.638109606,2.91,-48.54,3254,7.148,4.238
2651678.82,712426.36,13-11-2024,0.638121412,2.91,-48.54,3254,7.148,4.238
2651678.77,712426.17,13-11-2024,0.638132986,2.91,-48.51,3254,7.148,4.238
2651685.73,712408.23,13-11-2024,0.638434722,3.18,-49.3,3409,7.148,3.968
2651686.29,712407.81,13-11-2024,0.638445602,3.17,-49.2,3409,7.148,3.978
2651686.79,712407.44,13-11-2024,0.638456829,3.21,-49.2,3409,7.148,3.938
2651687.28,712407.13,13-11-2024,0.638468403,3.23,-49.22,3409,7.148,3.918
2651687.75,712406.87,13-11-2024,0.638480324,3.26,-49.24,3409,7.148,3.888
2651688.21,712406.61,13-11-2024,0.638493056,3.26,-49.28,3409,7.148,3.888
2651688.69,712406.37,13-11-2024,0.638503356,3.3,-49.25,3409,7.148,3.848
2651689.24,712406.18,13-11-2024,0.638514931,3.28,-49.23,3409,7.148,3.868
2651689.83,712405.98,13-11-2024,0.638526736,3.33,-49.28,3409,7.148,3.818
2651690.61,712405.89,13-11-2024,0.638538426,3.33,-49.31,3409,7.148,3.818
2651691.55,712405.79,13-11-2024,0.638551042,3.61,-49.52,3409,7.148,3.538
2651692.62,712405.79,13-11-2024,0.638561921,4.31,-50.25,3409,7.148,2.838
2651693.83,712405.89,13-11-2024,0.638572917,4.71,-50.71,3409,7.148,2.438
2651695.17,712406.02,13-11-2024,0.638584144,4.88,-50.98,3409,7.148,2.268
2651696.68,712406.17,13-11-2024,0.638596065,6.02,-52.08,3409,7.148,1.128
2651698.36,712406.33,13-11-2024,0.638608796,6.79,-52.78,3409,7.148,0.358
2651700.14,712406.62,13-11-2024,0.63861875,7.67,-53.75,3409,7.148,-0.522
2651702.09,712406.98,13-11-2024,0.638630787,7.37,-53.48,3409,7.148,-0.222
2651704.17,712407.33,13-11-2024,0.638642245,8.45,-54.65,3409,7.148,-1.302
2651706.36,712407.68,13-11-2024,0.638653356,8.7,-54.8,3409,7.148,-1.552
2651708.63,712408.1,13-11-2024,0.638666898,9.12,-55.23,3409,7.148,-1.972
2651710.96,712408.56,13-11-2024,0.638677083,9.5,-55.65,3409,7.148,-2.352
2651713.37,712409.02,13-11-2024,0.63868831,9.44,-55.61,3409,7.148,-2.292
2651715.85,712409.47,13-11-2024,0.638699769,10.36,-56.5,3409,7.148,-3.212
2651718.37,712409.96,13-11-2024,0.638711343,10.3,-56.46,3409,7.148,-3.152
2651720.9,712410.47,13-11-2024,0.638724306,10.67,-56.93,3409,7.148,-3.522
2651723.48,712410.96,13-11-2024,0.638735069,11.77,-58,3409,7.148,-4.622
2651728.71,712411.98,13-11-2024,0.638758102,12.02,-58.13,3409,7.148,-4.872
2651731.34,712412.52,13-11-2024,0.63876956,12,-58.14,3409,7.148,-4.852
2651734.02,712413.06,13-11-2024,0.638782523,12.46,-58.53,3409,7.148,-5.312
2651736.72,712413.58,13-11-2024,0.638792245,12.31,-58.36,3409,7.148,-5.162
2651739.42,712414.12,13-11-2024,0.638804167,12.95,-58.89,3409,7.148,-5.802
2651742.13,712414.68,13-11-2024,0.638815394,13.11,-59.04,3409,7.148,-5.962
2651744.84,712415.25,13-11-2024,0.638827546,13.96,-59.8,3409,7.148,-6.812
2651747.54,712415.83,13-11-2024,0.638839931,13.97,-59.83,3409,7.148,-6.822
2651750.26,712416.37,13-11-2024,0.638850463,13.87,-59.65,3409,7.148,-6.722
2651753,712416.97,13-11-2024,0.638862269,13.75,-59.56,3409,7.148,-6.602
2651755.74,712417.52,13-11-2024,0.63887338,14.24,-60,3409,7.148,-7.092
2651758.47,712418.09,13-11-2024,0.638885417,14.62,-60.4,3409,7.148,-7.472
2651761.19,712418.61,13-11-2024,0.638897801,14.62,-60.35,3409,7.148,-7.472
2651763.87,712419.18,13-11-2024,0.638908565,14.71,-60.62,3409,7.148,-7.562
2651766.59,712419.7,13-11-2024,0.638919907,14.96,-60.86,3409,7.148,-7.812
2651769.32,712420.26,13-11-2024,0.638931829,15.07,-60.97,3409,7.148,-7.922
2651772.05,712420.79,13-11-2024,0.638943287,15.24,-61.15,3409,7.148,-8.092
2651774.74,712421.38,13-11-2024,0.638956134,16,-62.04,3409,7.148,-8.852
2651777.47,712421.94,13-11-2024,0.638966898,16.04,-62.09,3409,7.148,-8.892
2651780.2,712422.48,13-11-2024,0.638978241,16.12,-62.14,3409,7.148,-8.972
2651782.92,712423.07,13-11-2024,0.638989583,16.32,-62.35,3409,7.148,-9.172
2651785.63,712423.65,13-11-2024,0.639001157,16.49,-62.61,3409,7.148,-9.342
2651788.34,712424.2,13-11-2024,0.639014005,16.49,-62.66,3409,7.148,-9.342
2651791.08,712424.71,13-11-2024,0.639023727,16.57,-62.7,3409,7.148,-9.422
2651793.81,712425.21,13-11-2024,0.63903588,16.52,-62.62,3409,7.148,-9.372
2651796.57,712425.63,13-11-2024,0.639047454,16.69,-62.7,3409,7.148,-9.542
2651799.32,712426.1,13-11-2024,0.639058681,16.78,-62.79,3409,7.148,-9.632
2651802.11,712426.46,13-11-2024,0.639071644,17.21,-63.18,3409,7.148,-10.062
2651804.88,712426.83,13-11-2024,0.639082292,17.49,-63.46,3409,7.148,-10.342
2651807.64,712427.12,13-11-2024,0.639093866,17.7,-63.61,3409,7.148,-10.552
2651859.38,712431.96,13-11-2024,0.639313079,1.04,-46.92,3409,7.148,6.108
2651900.71,712440.53,13-11-2024,0.639487037,0.75,-47.24,3409,7.148,6.398
2651906.24,712441.93,13-11-2024,0.639510301,0.72,-47.36,3409,7.148,6.428
2651950.06,712451.36,13-11-2024,0.63969537,5.15,-52.44,3409,7.148,1.998
2651974.37,712453.63,13-11-2024,0.639799769,1.21,-48.48,3409,7.148,5.938
2651953.34,712428.48,13-11-2024,0.640331597,1.33,-48.73,3564,7.148,5.818
2651937.38,712425.92,13-11-2024,0.640402546,0.46,-47.74,3564,7.148,6.688
2651890.19,712418.77,13-11-2024,0.640598264,1.63,-49.03,3564,7.148,5.518
2651887.34,712418.5,13-11-2024,0.640609491,0.68,-48.07,3564,7.148,6.468
2651867.29,712415.94,13-11-2024,0.640691898,2.03,-49.48,3564,7.148,5.118
2651861.53,712415.16,13-11-2024,0.640713889,1.8,-49.31,3564,7.148,5.348
2651841.2,712412.54,13-11-2024,0.640795023,0.71,-48.31,3564,7.148,6.438
2651826.58,712410.95,13-11-2024,0.640852546,1.11,-48.72,3564,7.148,6.038
2651823.66,712410.71,13-11-2024,0.640865509,2.49,-50.12,3564,7.148,4.658
2651817.8,712410.2,13-11-2024,0.640887616,0.77,-48.36,3564,7.148,6.378
2651814.9,712409.92,13-11-2024,0.640898727,1.51,-49.11,3564,7.148,5.638
2651811.98,712409.66,13-11-2024,0.640910764,1.48,-49.03,3564,7.148,5.668
2651809.04,712409.36,13-11-2024,0.640923264,17.85,-65.39,3564,7.148,-10.702
2651806.13,712409.07,13-11-2024,0.640933565,17.85,-65.36,3564,7.148,-10.702
2651803.21,712408.8,13-11-2024,0.640945486,17.57,-65.11,3564,7.148,-10.422
2651800.29,712408.48,13-11-2024,0.640957292,17.36,-64.9,3564,7.148,-10.212
